backward_nfe,epoch,forward_nfe,loss,train_time,ts_loss,ts_nfe,va_loss,va_nfe
2030,207,2068.684211,2.351639,106.9509573,nan,nan,2.431968,2078
2039.473684,208,2071.052632,2.3566432,107.3187644,nan,nan,2.414994,2078
2046.894737,209,2078.947368,2.351345,107.7056746,nan,nan,2.4450483,2078
2053.052632,210,2080.368421,2.3505058,107.9036326,nan,nan,2.4265435,2078
2058.421053,211,2083.052632,2.3504026,108.151932,nan,nan,2.417042,2078
2059.684211,212,2087.157895,2.3482132,108.3175435,nan,nan,2.431129,2078
2067.894737,213,2090.157895,2.3468711,108.5728352,nan,nan,2.4244256,2084
2070.894737,214,2093.473684,2.3567126,108.9085917,nan,nan,2.408938,2090
2074.210526,215,2093.315789,2.351538,108.8554099,nan,nan,2.4256818,2084
2079.421053,216,2094.736842,2.3540075,109.0911129,nan,nan,2.4275713,2096
2086.052632,217,2096,2.3516533,109.4070661,nan,nan,2.4295812,2108
2090.315789,218,2098.368421,2.3522685,109.400476,nan,nan,2.4136581,2126
2093.947368,219,2097.578947,2.3413687,109.4753969,2.506429,2126,2.436205,2168
2096,220,2098.684211,2.344484,109.6195085,nan,nan,2.4349308,2168
2105.157895,221,2100.421053,2.3404672,109.8081844,nan,nan,2.4184842,2132
2104.842105,222,2102.631579,2.3389988,109.9759829,nan,nan,2.4470625,2150
2106.736842,223,2101.842105,2.3472183,110.076386,nan,nan,2.4329495,2168
2112.105263,224,2105.315789,2.3468788,110.2762802,nan,nan,2.4439762,2150
2113.368421,225,2105.157895,2.3381252,110.4493299,nan,nan,2.4153256,2168
2116.842105,226,2107.210526,2.3451736,110.4716694,nan,nan,2.4183726,2168
2119.526316,227,2108.315789,2.3401654,110.3817468,nan,nan,2.4332054,2168
2119.684211,228,2107.210526,2.3484557,110.2955279,nan,nan,2.3943357,2168
2128.052632,229,2108.789474,2.352688,110.6675012,nan,nan,2.430479,2174
2127.894737,230,2111,2.3466437,110.6054404,nan,nan,2.4140618,2174
2133.894737,231,2115.105263,2.3447068,110.9938252,nan,nan,2.4093933,2168
2129.789474,232,2119.052632,2.34828,111.0029404,nan,nan,2.4242837,2162
2130.263158,233,2120.157895,2.3426518,111.0946383,nan,nan,2.415553,2156
2135.947368,234,2120.789474,2.3353722,111.3636584,nan,nan,2.425953,2150
2136.421053,235,2126.789474,2.3404942,111.0464845,nan,nan,2.4160132,2150
2141.473684,236,2127.105263,2.344939,111.2565882,nan,nan,2.4064164,2168
2139.263158,237,2135.315789,2.3481033,111.3429692,nan,nan,2.4210215,2204
2146.526316,238,2134.684211,2.3379433,111.541827,nan,nan,2.4010217,2216
2148.894737,239,2136.578947,2.3446686,111.7206285,2.4782946,2294,2.4150171,2216
2150.473684,240,2141.315789,2.3352344,111.8422482,nan,nan,2.4322062,2210
2153.157895,241,2142.894737,2.3460202,111.98772,nan,nan,2.4483142,2198
2154.894737,242,2146.842105,2.3367481,112.2117891,nan,nan,2.422496,2216
2157.736842,243,2149.052632,2.3378768,112.2265306,nan,nan,2.432918,2198
2156.947368,244,2155.684211,2.3232377,112.1875143,nan,nan,2.432523,2216
2160.578947,245,2158.526316,2.3340857,112.3570681,nan,nan,2.4032283,2216
2163.421053,246,2163.263158,2.331619,112.2802482,nan,nan,2.4303877,2216
2169.105263,247,2166.263158,2.3421376,112.6737809,nan,nan,2.415221,2216
2169.578947,248,2167.842105,2.3343043,112.7273331,nan,nan,2.4411104,2222
2172.263158,249,2170.842105,2.3331528,112.9513655,nan,nan,2.4364076,2252
2176.842105,250,2180.631579,2.3307476,113.1495271,nan,nan,2.436655,2246
2178.263158,251,2184.263158,2.3387394,113.244441,nan,nan,2.4425912,2282
2183.157895,252,2191.210526,2.3303304,113.7160704,nan,nan,2.4178593,2258
2183.789474,253,2195.473684,2.335065,113.4637504,nan,nan,2.4040647,2258
2191.526316,254,2199.263158,2.3269641,113.959646,nan,nan,2.4441874,2252
2194.526316,255,2202.578947,2.3316245,114.1911714,nan,nan,2.3974388,2288
2193.421053,256,2206.526316,2.329991,114.1699843,nan,nan,2.4432607,2318
2200.210526,257,2210.157895,2.33036,114.4202912,nan,nan,2.4794993,2342
2204.631579,258,2217.578947,2.3393295,114.7582545,nan,nan,2.394375,2336
2211.263158,259,2221.684211,2.3353894,114.7459667,2.487252,2318,2.4126055,2336
2212.368421,260,2230.210526,2.3333142,114.9745843,nan,nan,2.4301703,2348
2215.684211,261,2231.315789,2.3273203,115.2236161,nan,nan,2.4137416,2366
2220.578947,262,2231.473684,2.3231003,115.5357158,nan,nan,2.4064727,2360
2227.210526,263,2240.789474,2.319488,115.5896099,nan,nan,2.4233844,2372
2234.157895,264,2241.421053,2.326694,116.1198566,nan,nan,2.4046278,2378
2229.105263,265,2247.894737,2.3292565,116.034966,nan,nan,2.4008021,2378
2236.052632,266,2250.263158,2.322508,116.1870236,nan,nan,2.4349804,2408
2240.631579,267,2252.473684,2.323639,116.3578067,nan,nan,2.4065478,2396
2243.789474,268,2258.947368,2.3291829,116.3776641,nan,nan,2.4315248,2408
2249.947368,269,2263.526316,2.3360283,116.7892544,nan,nan,2.4164002,2408
2255.631579,270,2265.263158,2.3214245,117.2232141,nan,nan,2.4022603,2408
2263.210526,271,2270.157895,2.3231864,117.7300038,nan,nan,2.4008398,2408
2264.315789,272,2274.105263,2.326104,117.6056948,nan,nan,2.415904,2408
2270,273,2276.473684,2.320025,117.8592126,nan,nan,2.4186068,2408
2280.421053,274,2280.263158,2.3147106,118.0466936,nan,nan,2.4105086,2408
2284.210526,275,2285.315789,2.3330424,118.2651379,nan,nan,2.4496531,2408
2293.842105,276,2285.789474,2.3320153,118.7187259,nan,nan,2.4037833,2408
2295.105263,277,2288.789474,2.3199406,118.821054,nan,nan,2.4239912,2408
2304.421053,278,2295.736842,2.32775,118.8738089,nan,nan,2.4005342,2408
2307.894737,279,2294.789474,2.327958,119.0877342,2.4882627,2426,2.412543,2408
2314.526316,280,2300.947368,2.3179197,119.2954404,nan,nan,2.413893,2408
2315.789474,281,2304.894737,2.3264558,119.6453817,nan,nan,2.4263933,2408
2325.736842,282,2304.105263,2.317776,119.832654,nan,nan,2.4215307,2408
2331.894737,283,2309.947368,2.3232377,120.2884097,nan,nan,2.408768,2408
2336.157895,284,2311.052632,2.3172054,120.3048275,nan,nan,2.4175446,2408
2339.157895,285,2314.210526,2.3169053,120.3850222,nan,nan,2.4299028,2408
2339.473684,286,2313.894737,2.3175087,120.3468082,nan,nan,2.441792,2408
2342.789474,287,2318.473684,2.3177993,120.6025918,nan,nan,2.4220319,2414
2351.631579,288,2320.052632,2.31727,121.10975,nan,nan,2.4207916,2432
2355.578947,289,2322.894737,2.313808,121.109657,nan,nan,2.401026,2432
2358.894737,290,2329.210526,2.317219,121.3496244,nan,nan,2.4397688,2420
2360.789474,291,2324.157895,2.3188295,122.5575366,nan,nan,2.4127138,2420
2367.578947,292,2333.157895,2.3173578,123.3529334,nan,nan,2.4077048,2432
2372.473684,293,2336.157895,2.306591,123.1731846,nan,nan,2.406546,2426
2371.526316,294,2337.105263,2.3181279,123.2450266,nan,nan,2.3988645,2432
2375.631579,295,2339.157895,2.3184173,123.42661,nan,nan,2.436694,2432
2381.631579,296,2343.894737,2.318861,123.824589,nan,nan,2.4143858,2438
2383.368421,297,2347.368421,2.3141868,123.993391,nan,nan,2.431039,2438
2393.315789,298,2343.421053,2.3105702,124.2123902,nan,nan,2.4084563,2438
2399.315789,299,2349.578947,2.3185227,124.397279,2.4825213,2456,2.4098325,2438
2406.263158,300,2353.842105,2.313461,124.6539712,nan,nan,2.4473495,2438
2408.157895,301,2351.157895,2.3236454,124.8623672,nan,nan,2.4010134,2438
2410.210526,302,2356.684211,2.3140533,124.8442168,nan,nan,2.422547,2438
2412.578947,303,2356.210526,2.3108568,124.9838619,nan,nan,2.4020624,2438
2419.210526,304,2359.526316,2.3064616,125.123019,nan,nan,2.3995204,2438
2423.315789,305,2361.263158,2.2991145,125.4223943,nan,nan,2.4052188,2438
2426.473684,306,2362.526316,2.3045852,125.6120837,nan,nan,2.4320974,2438
2424.578947,307,2364.421053,2.3090355,125.5760293,nan,nan,2.42716,2438
2433.105263,308,2364.263158,2.309419,125.8692727,nan,nan,2.4228094,2438
2439.421053,309,2369.315789,2.3064952,126.0569527,nan,nan,2.4059691,2438
2442.736842,310,2372.789474,2.3042462,126.2818437,nan,nan,2.4297926,2438
2446.210526,311,2375.157895,2.3131528,126.2995069,nan,nan,2.4124892,2438
2450.947368,312,2377.526316,2.3116868,126.3801315,nan,nan,2.4082277,2450
2452.842105,313,2380.842105,2.2988224,126.4789541,nan,nan,2.398469,2444
2458.210526,314,2378.947368,2.3074114,126.5343635,nan,nan,2.3954034,2450
2465.473684,315,2386.368421,2.3076727,126.889209,nan,nan,2.4264417,2444
2464.842105,316,2386.684211,2.3097723,127.0378463,nan,nan,2.386345,2462
2472.105263,317,2386.684211,2.3060477,127.296169,nan,nan,2.4120002,2486
2475.421053,318,2388.263158,2.2985299,127.2363651,nan,nan,2.3969698,2468
2479.368421,319,2388.105263,2.303529,127.560081,2.4893777,2462,2.4230921,2444
2480.789474,320,2396.631579,2.3071995,127.3686314,nan,nan,2.4105558,2450
2483.473684,321,2393.473684,2.3051217,127.9236844,nan,nan,2.3880458,2462
2492.789474,322,2397.736842,2.2981572,128.0707047,nan,nan,2.4291348,2486
2496.578947,323,2398.526316,2.3036098,128.2022326,nan,nan,2.4087589,2450
2499.263158,324,2404.842105,2.3068523,128.4457088,nan,nan,2.432809,2456
2499.263158,325,2408.631579,2.30502,128.5018537,nan,nan,2.3984802,2456
2505.894737,326,2410.842105,2.308828,129.2939982,nan,nan,2.4152014,2456
2507.157895,327,2411.631579,2.3187964,129.1886106,nan,nan,2.4490929,2468
2512.210526,328,2414.157895,2.3123336,129.3445127,nan,nan,2.4220412,2486
2515.684211,329,2415.578947,2.3014235,129.7011406,nan,nan,2.4109402,2492
2521.368421,330,2420.315789,2.3033352,129.8086858,nan,nan,2.4131916,2480
