cell_gradient_2norm,epoch,forward_nfe,forward_time,mean_batch_nfe,mean_batch_time,model_gradient_2norm,test_forecast_loss,test_loss,test_nfe,test_time,train_forecast_loss,train_loss,validation_foreast_loss,validation_loss,validation_nfe,validation_time
4.706867,109,1756.75,0.97119543,5511.75,6.88367334,25.646917,0.16958424,2.0640624,1768,2.4467237,0.14831373,2.1637383,0.20050131,2.0301156,1750,2.196745157
4.725815,110,1753.75,0.943187326,5520,6.74974826,26.125269,0.16989899,2.0634654,1768,2.192291498,0.14851478,2.1630368,0.2008394,2.0296006,1786,2.426462889
4.708268,111,1753,0.928495467,5537.25,6.680690676,26.499224,0.17024538,2.0627384,1762,2.381063938,0.14869083,2.1622238,0.20116183,2.028963,1774,2.310400009
4.735799,112,1757.5,0.954100877,5554.5,6.796485603,27.00259,0.17060158,2.0620613,1774,2.479739904,0.1488908,2.161607,0.2015013,2.0284047,1762,2.536430597
4.7643647,113,1768.75,0.961765438,5597.25,6.854171574,27.49589,0.17090708,2.0614328,1762,2.320800304,0.14908737,2.16085,0.20181563,2.0278404,1756,2.292426586
4.775303,114,1766.5,0.932155043,5535.75,6.700808674,27.93885,0.17125672,2.0607233,1756,2.209047794,0.14926767,2.1601524,0.20211752,2.0272446,1756,2.260479927
4.839725,115,1762.75,0.920016378,5550,6.706641078,28.535995,0.17156845,2.0601501,1780,2.279983997,0.14948158,2.1595898,0.20242828,2.0267658,1774,2.442383528
4.867403,116,1765,0.933626324,5565,6.780883729,29.022226,0.1718618,2.0595093,1756,2.308896065,0.14966953,2.1588607,0.20269443,2.0261772,1780,2.322926044
4.916606,117,1761.25,0.970869273,5560.5,6.999642074,29.54628,0.17218506,2.0588927,1786,2.304780006,0.1498663,2.1583214,0.20298117,2.0256748,1792,2.370408535
4.982905,118,1762.75,0.977959096,5556.75,6.946498096,30.146408,0.17243281,2.0584247,1774,2.285493374,0.15007699,2.1577868,0.20325217,2.0252614,1762,2.33052659
4.9941864,119,1765,0.927674204,5555.25,6.72848466,30.596373,0.17271176,2.0578136,1762,2.269760609,0.15025312,2.1571512,0.20349832,2.0247226,1780,2.266461849
5.0534725,120,1766.5,0.988139927,5564.25,6.985864609,31.18845,0.17298408,2.0572953,1774,2.370072365,0.1504603,2.1567144,0.20376474,2.0243044,1774,2.293100357
5.1019125,121,1759.75,0.961618602,5613.75,7.019729882,31.752275,0.17317346,2.0568655,1762,2.264177322,0.15065998,2.1561806,0.20398682,2.0239067,1786,2.391560793
5.1134825,122,1767.25,0.947740465,5588.25,6.839295477,32.20877,0.1734223,2.0563025,1798,2.418549299,0.15083797,2.155657,0.20420355,2.0234296,1780,2.412245989
5.180212,123,1762.75,0.971237361,5570.25,6.927033216,32.836216,0.17362154,2.0558975,1774,2.227508307,0.15105294,2.1552901,0.20442843,2.0230942,1774,2.346638203
5.2029495,124,1767.25,0.978026032,5553.75,6.942644,33.329403,0.17378956,2.0554812,1756,2.29740119,0.15124151,2.1547556,0.20462242,2.0227075,1774,2.217713594
5.2172437,125,1759.75,0.946390271,5577,6.839603603,33.806877,0.17401916,2.054986,1786,2.241909266,0.15142283,2.1543274,0.2048378,2.0223029,1774,2.222927332
5.270422,126,1765.75,0.911408126,5598.75,6.701799512,34.409203,0.1741794,2.0546632,1774,2.39619565,0.15163222,2.1539564,0.20505236,2.0220213,1780,2.348897934
5.261412,127,1764.25,0.929638594,5572.5,6.861529529,34.82773,0.17436373,2.0542421,1786,2.428824663,0.15180469,2.1534417,0.20523888,2.0216336,1780,2.40339756
5.27808,128,1763.5,1.064000249,5598,7.58512044,35.3274,0.17458281,2.0538266,1810,2.328643084,0.15199068,2.1530716,0.20545219,2.0212839,1768,2.31418848
5.304517,129,1769.5,0.953701645,5600.25,6.907827079,35.85482,0.17474212,2.0535488,1774,2.344682217,0.15218656,2.1526778,0.20565459,2.0210264,1762,2.371766567
5.2866626,130,1768,0.956910014,5583,6.88518551,36.252533,0.17493999,2.0531409,1792,2.267061234,0.15235001,2.1522253,0.20584655,2.0206642,1774,2.332714558
5.3016386,131,1762.75,0.937948793,5633.25,6.871567309,36.76449,0.17514172,2.0527682,1780,2.290953159,0.15253577,2.1518717,0.20605713,2.0203557,1756,2.442455053
5.30939,132,1767.25,0.93990472,5597.25,6.901417226,37.24442,0.17530781,2.0524726,1780,2.262254715,0.15271719,2.151472,0.2062591,2.020088,1774,2.261477709
5.2973614,133,1761.25,0.929331332,5595.75,6.691951334,37.649708,0.17551565,2.0520854,1798,2.258447409,0.15287861,2.1510682,0.20646614,2.019752,1780,2.298347235
5.315715,134,1771.75,1.116915017,5614.5,8.01919663,38.15637,0.17571051,2.0517507,1780,2.365070343,0.1530605,2.1507375,0.20667788,2.0194745,1774,2.32691884
5.323615,135,1771,0.941218704,5585.25,6.76508975,38.622604,0.17587964,2.0514507,1786,2.298472643,0.15323457,2.1503642,0.2068758,2.019212,1738,2.299667358
5.3216963,136,1770.25,0.943202436,5605.5,6.77465722,39.06678,0.17607728,2.0510998,1798,2.313450813,0.15340102,2.1500049,0.2070791,2.0189095,1780,2.321645737
5.337406,137,1765,0.919950873,5598,6.783765227,39.56807,0.17625697,2.050808,1798,2.362591267,0.15357995,2.1496818,0.20728287,2.0186563,1756,2.357136965
5.341416,138,1768.75,0.956495643,5639.25,6.935615778,40.017994,0.17644182,2.0505285,1780,2.323029757,0.15375201,2.1493182,0.20747691,2.0184155,1762,2.26601243
5.3376293,139,1778.5,0.929392487,5676.75,6.829743057,40.469376,0.17666116,2.0502224,1780,2.379023075,0.1539219,2.1489875,0.20768547,2.0181618,1774,2.40596652
5.3402433,140,1770.25,0.947954804,5677.5,6.919980526,40.90782,0.17687859,2.0499687,1786,2.480409145,0.15408923,2.1486573,0.20788756,2.0179405,1756,2.387625456
5.3278356,141,1768,0.979929805,5610,6.957146615,41.301163,0.17710371,2.0496905,1792,2.292207241,0.15424477,2.1483188,0.20808488,2.0177062,1780,2.491427422
5.316683,142,1769.5,1.095478684,5622.75,7.917350084,41.698563,0.17733516,2.0494003,1774,2.228179216,0.15440057,2.1479943,0.20828453,2.017467,1762,2.247682571
5.305994,143,1777,0.952734292,5655.75,6.878836662,42.101357,0.17756209,2.0491495,1762,2.22574234,0.15455768,2.1476796,0.20848507,2.0172558,1762,2.27129364
5.2909403,144,1768.75,0.940549165,5647.5,6.731816411,42.484985,0.17779213,2.0488763,1798,2.395204067,0.15471248,2.147355,0.20867336,2.017019,1762,2.373508453
5.2771363,145,1771,0.952332944,5674.5,6.843983918,42.869236,0.1780291,2.0486012,1768,2.39480567,0.15486683,2.1470325,0.20886004,2.0167873,1756,2.243243217
5.2622323,146,1768.75,0.930676788,5645.25,6.714479834,43.244457,0.17826241,2.0483384,1792,2.347059727,0.1550188,2.1467178,0.20905536,2.0165672,1780,2.355501175
5.2451177,147,1770.25,1.00557816,5640,7.34079662,43.61448,0.17849071,2.0480843,1798,2.331344604,0.15517063,2.1464093,0.20924643,2.0163503,1756,2.442850113
5.225878,148,1777,0.950495869,5675.25,6.856520504,43.98345,0.17872019,2.0478172,1774,2.27410078,0.15532354,2.1460927,0.20943414,2.0161252,1756,2.257318974
5.2077813,149,1780,1.026279211,5667.75,7.283132195,44.36176,0.17894295,2.0475516,1786,2.361272573,0.1554771,2.1457834,0.20961797,2.0158992,1774,2.270424604
5.1909604,150,1775.5,0.941637456,5658.75,6.852060437,44.745567,0.17916006,2.047297,1798,2.296286345,0.15563324,2.1454759,0.20980525,2.0156813,1780,2.387951136
5.172963,151,1780,0.96798569,5664,7.156509578,45.12898,0.17937824,2.047041,1798,2.336226463,0.15579148,2.1451638,0.20999797,2.0154629,1774,2.273435831
5.1543713,152,1773.25,0.948077232,5682.75,7.137012959,45.509712,0.17959993,2.0467844,1780,2.468049288,0.1559494,2.1448555,0.21020007,2.0152411,1768,2.225204945
5.137004,153,1777,1.027094871,5700.75,7.470605522,45.892685,0.17981589,2.0465336,1780,2.279168367,0.156108,2.144548,0.21039829,2.0150208,1774,2.206749678
5.118101,154,1775.5,1.016651422,5630.25,7.38782391,46.272434,0.18003175,2.0462818,1792,2.259703159,0.15626559,2.144238,0.21059349,2.0148003,1762,2.454621315
