cell_gradient_2norm,epoch,forward_nfe,forward_time,mean_batch_nfe,mean_batch_time,model_gradient_2norm,test_forecast_loss,test_loss,test_nfe,test_time,train_forecast_loss,train_loss,validation_foreast_loss,validation_loss,validation_nfe,validation_time
7.3597126,38.0,2644.0,1.3990492224693298,4491.5,4.039295047521591,15.136051,0.15430178,0.87718916,2674.0,2.845592498779297,0.14788017,0.914965,0.155656,0.8469597,2710.0,2.8104677200317383
4.2608285,39.0,2648.5,1.4186040461063385,4501.25,4.067602336406708,10.685257,0.14872424,0.8396711,2668.0,2.9282093048095703,0.1361772,0.8461523,0.14293386,0.8118899,2710.0,2.763683557510376
8.795773,40.0,2632.0,1.4014352858066559,4486.25,4.123130768537521,16.863728,0.17171386,0.805103,2644.0,2.991276264190674,0.14337775,0.82274055,0.16454002,0.7816898,2692.0,2.7777366638183594
8.674394,41.0,2626.0,1.4659337997436523,4469.0,4.266990393400192,16.515146,0.16055562,0.7317864,2638.0,2.837750196456909,0.15694699,0.74735856,0.15371054,0.70976967,2686.0,2.772109031677246
9.688905,42.0,2643.25,1.3843496143817902,4487.0,4.023794621229172,16.03186,0.1698966,0.6974726,2638.0,2.6672236919403076,0.15272595,0.74354,0.17326796,0.66414905,2680.0,2.8084170818328857
9.932056,43.0,2637.25,1.4595176577568054,4477.25,4.194109916687012,15.619142,0.14478312,0.63487434,2638.0,2.74457049369812,0.13511395,0.6942075,0.14625533,0.6135982,2680.0,2.7961020469665527
8.67407,44.0,2635.0,1.379814088344574,4473.5,4.042553901672363,13.995541,0.13581535,0.58303094,2638.0,2.721593141555786,0.12720445,0.62042046,0.13258627,0.56347847,2692.0,2.8430888652801514
6.70333,45.0,2633.5,1.4371541142463684,4472.0,4.143136590719223,10.98705,0.15733244,0.54268694,2638.0,2.8953046798706055,0.12703589,0.5648727,0.1474474,0.52202153,2686.0,3.1307876110076904
5.9204135,46.0,2628.25,1.3777243494987488,4467.5,3.9610499441623688,14.488203,0.1339609,0.49455106,2650.0,2.926910638809204,0.13871151,0.50457567,0.12729105,0.47723025,2686.0,2.825026512145996
5.4263563,47.0,2636.5,1.3937548398971558,4477.25,4.047363251447678,9.606685,0.12934278,0.45750183,2644.0,2.731659173965454,0.12442284,0.48264003,0.12997499,0.43787864,2680.0,2.6396710872650146
6.8450136,48.0,2626.0,1.4080843925476074,4467.5,4.052477180957794,11.374745,0.12703432,0.40028173,2644.0,2.775655508041382,0.11878233,0.44153503,0.12651584,0.3863263,2674.0,2.9266796112060547
4.5471077,49.0,2632.75,1.4336977303028107,4474.25,4.129164636135101,9.175306,0.13058299,0.36410552,2650.0,2.831254005432129,0.118670195,0.3930279,0.13442308,0.3529265,2680.0,2.8300771713256836
3.9681325,50.0,2630.5,1.4039397835731506,4473.5,4.080101490020752,7.1103687,0.10891695,0.35894343,2650.0,2.7581300735473633,0.103489414,0.3717298,0.11314837,0.3431089,2680.0,2.7993240356445312
2.66258,51.0,2630.5,1.4239060580730438,4473.5,4.095336079597473,5.611399,0.10919454,0.3508878,2662.0,2.6928837299346924,0.09793936,0.35786825,0.11145086,0.34103912,2686.0,2.740844488143921
1.7571417,52.0,2637.25,1.4141513407230377,4478.0,4.112910836935043,4.639717,0.105744556,0.3413399,2644.0,2.9119925498962402,0.09591058,0.34931841,0.10922617,0.32838872,2692.0,3.235867738723755
