cell_gradient_2norm,epoch,forward_nfe,forward_time,mean_batch_nfe,mean_batch_time,model_gradient_2norm,test_forecast_loss,test_loss,test_nfe,test_time,train_forecast_loss,train_loss,validation_foreast_loss,validation_loss,validation_nfe,validation_time
0.670938,16,1306,1.239061654,2727.5,3.859940559,15.067793,0.16427869,2.12863,1306,1.916797638,0.16209951,2.2714682,0.16505852,2.0777607,1306,1.911874533
0.5905324,17,1306,1.269675702,2728.25,3.838138312,21.286978,0.17926854,2.1708736,1306,1.964126587,0.17838225,2.2452297,0.17955919,2.1190925,1306,1.853124619
0.6479726,18,1306,1.236959606,2728.25,3.834893912,19.724018,0.17787021,2.1579528,1306,1.816874981,0.1684323,2.2512066,0.17666447,2.103402,1306,1.823557854
0.5155131,19,1306,1.25876829,2726.75,3.79261291,20.152779,0.15950486,2.1308212,1306,1.88700676,0.16923195,2.2527523,0.16069996,2.0759375,1306,1.912780523
0.52170455,20,1306,1.261912882,2729,3.874347001,23.139643,0.1840439,2.113534,1306,1.953658104,0.18576834,2.2458172,0.17951605,2.0681548,1306,1.793673992
0.8630154,21,1306.75,1.261503488,2738,3.848293096,25.327034,0.21676457,2.0674624,1306,1.965371132,0.19295354,2.2596812,0.21365637,2.0231462,1306,1.843677044
0.8217765,22,1306,1.272847623,2735.75,3.96053651,18.5497,0.19845043,2.074738,1306,1.938803911,0.18220374,2.233567,0.19468,2.0295506,1306,1.884832621
0.66451144,23,1306,1.240767598,2737.25,3.824600577,18.989042,0.18716486,2.076327,1306,1.918628931,0.17120537,2.2395906,0.1872875,2.0260155,1306,1.844965935
0.58008057,24,1306,1.27314353,2730.5,3.938287675,17.74334,0.17181493,2.0988212,1306,1.944353342,0.16881728,2.2174315,0.16823605,2.0519395,1306,1.859258652
0.5909187,25,1306,1.265299916,2732,3.957816899,18.119968,0.17931679,2.0884695,1306,1.892963648,0.17038693,2.2147026,0.17770055,2.038292,1306,1.777671337
0.52390444,26,1306,1.257158875,2731.25,3.898185939,16.41865,0.16644368,2.087653,1306,2.028690338,0.1651496,2.1975932,0.1655766,2.033813,1306,1.836776257
0.56588185,27,1306,1.278113246,2734.25,3.967019528,16.335575,0.16929649,2.0562944,1306,1.958486795,0.16284916,2.1900444,0.16988291,2.0044465,1306,1.909093618
0.6304014,28,1306,1.252785116,2733.5,3.901656091,16.02906,0.18877174,2.0482767,1306,1.831057787,0.16298868,2.1809354,0.19028762,1.9965956,1306,1.784990311
0.7906138,29,1306,1.276274264,2741,3.902557999,14.146909,0.19401553,2.0234926,1306,1.929339647,0.16096082,2.1533449,0.19561663,1.9733672,1306,1.871748924
1.1253308,30,1306,1.272573948,2738,3.980393916,11.92743,0.17342979,1.960364,1306,1.872082233,0.1664004,2.111898,0.17945486,1.9075,1306,1.7076931
1.1528778,31,1306,1.250934452,2744,4.107451499,15.078434,0.1793325,1.8676294,1306,1.874218702,0.17744243,2.0352917,0.18356836,1.8186297,1306,1.79398489
0.9432786,32,1306,1.293893546,2732,4.096135378,16.21192,0.17290886,1.8333929,1306,1.731899738,0.17213461,1.9574566,0.16960041,1.7939124,1306,1.737316847
1.0964708,33,1307.5,1.277738214,2735,3.953218669,15.89639,0.17543517,1.761965,1306,1.885849237,0.16147578,1.8693644,0.17086482,1.7222936,1306,1.786734104
0.95164263,34,1307.5,1.255311996,2744.75,3.944665402,9.421566,0.16592446,1.5554855,1306,1.988525867,0.14880618,1.754445,0.16940224,1.5150521,1306,1.885177851
0.7338762,35,1307.5,1.256932914,2747,4.016770929,16.70081,0.19094515,1.3350513,1306,1.792744398,0.18620528,1.5192602,0.19934173,1.3134427,1306,1.80858016
0.6307132,36,1306.75,1.248364866,2744.75,3.946445942,13.4067745,0.19642626,1.2339826,1306,2.057450056,0.18199864,1.3130238,0.19247203,1.2286304,1306,1.855323076
0.70673305,37,1306.75,1.284779757,2750,4.056791663,10.307546,0.15595612,1.1639814,1306,1.797912121,0.16180366,1.2223655,0.1559239,1.1606976,1306,1.835781813
1.0457091,38,1307.5,1.256155014,2741,4.03722474,7.5969024,0.17052972,1.0846016,1306,1.845149755,0.15426783,1.1511765,0.17573178,1.0798852,1306,1.882534981
1.5795677,39,1309,1.258146673,2737.25,3.915715724,10.501952,0.17909786,1.0509574,1306,1.966112852,0.17333545,1.0850213,0.17625126,1.0367163,1306,1.866565943
0.95465255,40,1309.75,1.272072941,2747,3.97563228,8.984026,0.17424801,1.0424054,1312,1.959894896,0.16450539,1.043332,0.17201501,1.027638,1306,1.748322248
0.8998538,41,1309.75,1.260201931,2751.5,4.022267997,9.18708,0.18165976,0.9924345,1312,1.897720814,0.15443559,1.0303633,0.17981598,0.97417,1306,1.774359703
1.0224292,42,1308.25,1.262149245,2753.75,3.963370055,11.08452,0.1520125,0.99286383,1312,1.820514679,0.15145272,1.006923,0.15188448,0.97493255,1312,1.918344021
0.8150233,43,1314.25,1.25060159,2788.25,3.984360904,9.940747,0.12809901,0.9491806,1324,1.910213709,0.13646099,0.96038127,0.12528956,0.9263176,1336,1.871902466
1.8022923,44,1357,1.316301793,2897,4.273337126,10.549105,0.11695322,0.9044996,1384,1.984660149,0.123431616,0.9253502,0.11656897,0.88068783,1378,1.996179342
2.2872505,45,1368.25,1.304717362,2943.5,4.216991514,10.339935,0.13832381,0.88469106,1384,1.846657753,0.12351711,0.89357066,0.138021,0.85679066,1384,1.804575443
2.5683298,46,1370.5,1.330179811,2935.25,4.259692401,11.083724,0.14768901,0.8695364,1372,2.10046649,0.1301054,0.87942386,0.1448132,0.8473401,1372,1.95643115
2.0769863,47,1372,1.353223085,2962.25,4.381719947,10.191641,0.13899809,0.8417212,1396,2.104010105,0.12739417,0.8601335,0.120547935,0.8210753,1384,1.893748522
2.4758224,48,1381,1.344186783,2946.5,4.308411568,9.053431,0.10986016,0.86259073,1396,2.066400528,0.12010613,0.8402053,0.10995972,0.83740306,1384,1.869634628
2.0470476,49,1380.25,1.356219977,2944.25,4.323402196,8.193537,0.10260172,0.8353083,1414,2.067064285,0.10114133,0.83004165,0.1045612,0.80896914,1426,2.017051458
0.89275324,50,1385.5,1.372976005,2965.25,4.430470824,5.1353593,0.08979704,0.8280551,1420,2.199573517,0.08147072,0.8265894,0.08427546,0.8026843,1420,2.012052059
0.83920836,51,1393,1.377521574,2969,4.41978991,5.219751,0.088378385,0.83812064,1420,2.040959358,0.07777493,0.8205735,0.083651096,0.81369317,1402,1.962225437
0.62198204,52,1389.25,1.360782951,2970.5,4.377678812,3.9407074,0.083769694,0.8231168,1414,2.165147305,0.07441811,0.8190583,0.08088849,0.7958735,1408,1.962688208
0.6425289,53,1396.75,1.353850484,2980.25,4.328837901,4.36005,0.08262837,0.83047974,1420,1.961505175,0.07238783,0.815779,0.078326836,0.80285084,1408,1.899474144
0.5818552,54,1393.75,1.345532715,2972.75,4.307485908,3.6338491,0.080524445,0.8162752,1432,2.25750041,0.07107103,0.8093398,0.07599574,0.78819644,1396,1.974615574
0.55348366,55,1398.25,1.396360904,2979.5,4.752063364,3.462486,0.0772862,0.82575643,1420,1.900858164,0.06910242,0.809937,0.075126395,0.7956131,1396,1.937912941
0.54793215,56,1393.75,1.32270661,2974.25,4.291204065,3.4171143,0.07732609,0.8099901,1420,2.177686691,0.06771353,0.80221725,0.07350344,0.7812524,1438,2.01675415
0.6537655,57,1399.75,1.372918874,2982.5,4.419737488,3.9297483,0.07560882,0.81158674,1432,1.979411364,0.06695797,0.7989922,0.07280064,0.7826394,1414,1.95814395
0.5415416,58,1399,1.371354908,2984,4.438065529,3.0251188,0.07466975,0.80712044,1426,2.133687973,0.06578356,0.7942594,0.07227042,0.77673507,1444,1.976401567
0.59221876,59,1396.75,1.378740758,2993.75,4.353660405,3.4409828,0.07504006,0.8028259,1426,2.016314745,0.06451914,0.79424596,0.07247806,0.77407366,1426,1.953502178
0.56016314,60,1398.25,1.364303201,3005,4.493522823,3.3760915,0.07245912,0.80420434,1432,2.065918207,0.0643737,0.78724366,0.07045776,0.77389324,1432,1.91741538
0.5166041,61,1405.75,1.358469546,3011.75,4.514284819,2.5587173,0.07360048,0.7949406,1432,1.960182667,0.06292905,0.78620267,0.07105676,0.7651731,1456,2.05881238
0.55896103,62,1403.5,1.361210614,3005,4.542450458,3.4406724,0.072740406,0.7936225,1414,2.038158894,0.06277474,0.7816045,0.07062468,0.7639799,1444,1.914004087
0.5449898,63,1399.75,1.355447024,2995.25,4.534259081,3.527346,0.07205755,0.7908615,1432,2.140197039,0.062183063,0.7777558,0.06973011,0.7617083,1462,2.107708693
0.5336483,64,1405,1.374896795,3013.25,4.411746353,3.143227,0.07153983,0.787172,1414,2.056351423,0.061695382,0.7747693,0.07003324,0.7583157,1456,2.045632601
0.56065154,65,1412.5,1.377322406,3035.75,4.513605684,3.1982827,0.07271907,0.781973,1432,2.032265186,0.061235074,0.7711897,0.070255995,0.75256157,1468,2.017541647
0.5476018,66,1408,1.382102668,3002,4.386453032,3.7649667,0.07005667,0.7812873,1426,2.043833256,0.0610781,0.7696739,0.06806809,0.7519316,1462,2.1091187
0.6026195,67,1413.25,1.395057678,3032.75,4.453412771,3.5665455,0.070721194,0.7754802,1432,2.21450758,0.060968563,0.76302457,0.06924416,0.7475098,1444,2.046203375
0.4939584,68,1409.5,1.373286813,3025.25,4.544458836,3.0460763,0.07098648,0.7726084,1432,2.025361538,0.060153887,0.76257336,0.069116555,0.7432281,1450,2.020189762
0.57390743,69,1414,1.383532971,3015.5,4.416694432,3.8387136,0.07007359,0.77048194,1432,2.208604813,0.06015156,0.7582835,0.0687763,0.74200785,1444,2.039638519
0.5297483,70,1408,1.375706226,3016.25,4.531322479,3.3968081,0.06925516,0.76832104,1432,2.062999487,0.059805237,0.75509197,0.06799185,0.74015576,1450,2.086060524
0.5200493,71,1414.75,1.370815843,3034.25,4.386150986,3.288714,0.07066627,0.7622242,1432,2.159273386,0.059303068,0.7507465,0.069059856,0.7339278,1480,2.069648266
0.55581963,72,1410.25,1.397949427,3015.5,4.397726446,3.9330516,0.06856368,0.76070744,1456,2.164785624,0.05899822,0.7515646,0.06772796,0.73194087,1432,1.993492126
0.5324813,73,1417.75,1.374325067,3040.25,4.522056431,3.3594131,0.069766045,0.76042557,1426,2.084620953,0.058843814,0.7452325,0.06880803,0.73316056,1444,1.974256516
0.5057661,74,1415.5,1.392054915,3025.25,4.488923967,3.2271903,0.06874175,0.75240904,1462,2.108022451,0.05882585,0.74255437,0.06728504,0.7239934,1438,1.873639107
0.6130624,75,1409.5,1.380936533,3029,4.532440335,3.6161559,0.069236174,0.75331384,1444,2.240773439,0.058002427,0.742572,0.068341315,0.72537625,1444,1.934070349
0.4764825,76,1422.25,1.410273194,3043.25,4.72496435,3.773406,0.06799009,0.7495084,1450,2.110033512,0.058316372,0.7370087,0.06646514,0.72183144,1468,1.956758738
0.58165336,77,1420.75,1.40219593,3048.5,4.62557593,3.280633,0.06735652,0.7483228,1414,2.02671814,0.05761741,0.73476523,0.0669397,0.7208516,1468,2.051735163
0.5040726,78,1420,1.378327221,3047,4.560763806,3.2416248,0.068301156,0.74144375,1444,2.092795849,0.05717308,0.7320622,0.067171775,0.7141484,1444,2.087688208
0.58525896,79,1420.75,1.366163909,3052.25,4.512943149,4.209931,0.06647776,0.74215376,1456,2.21032548,0.05729782,0.7304343,0.06625477,0.7133926,1444,2.127680779
0.5132847,80,1417,1.377462089,3026.75,4.45452866,3.4491806,0.06681924,0.739222,1462,2.178131104,0.056829274,0.72607887,0.06644977,0.71297014,1474,2.200244427
0.48040938,81,1420.75,1.425412744,3049.25,4.537562639,3.1689305,0.06646119,0.73474175,1480,2.003421783,0.056581523,0.7220048,0.065978676,0.70706844,1462,1.943245888
0.5497485,82,1427.5,1.392211139,3058.25,4.583185762,3.916574,0.06716405,0.7287497,1456,2.078322649,0.05603102,0.72250986,0.06677825,0.7016761,1468,2.065308094
0.5660944,83,1424.5,1.405442983,3054.5,4.601589113,4.2936583,0.06632529,0.73066103,1468,2.095375538,0.0566023,0.7160143,0.066506304,0.70404303,1450,2.043376923
0.49269965,84,1424.5,1.394146025,3052.25,4.584917277,3.1633716,0.065640844,0.7268863,1468,2.19922328,0.055972017,0.7149869,0.06561472,0.6998036,1462,2.163220167
0.49235305,85,1435.75,1.428027838,3054.5,4.665362388,3.0359316,0.06570922,0.7235017,1450,2.252983093,0.05533637,0.71238375,0.065956846,0.69667387,1462,2.076349258
0.5418631,86,1429.75,1.389249086,3066.5,4.52565515,3.8752632,0.0664787,0.7185614,1486,2.208773375,0.055667806,0.70776,0.06673948,0.6923164,1450,2.067163229
0.57575816,87,1424.5,1.37750271,3043.25,4.452847242,3.6234238,0.06497825,0.716377,1456,2.261748075,0.055354018,0.70583284,0.06537934,0.6895219,1474,2.151263237
0.51446617,88,1435,1.396483481,3076.25,4.573193252,3.5689545,0.0652979,0.7146133,1468,2.157088041,0.054981057,0.7018733,0.065883234,0.6884622,1462,2.116461039
0.4726771,89,1423,1.370787352,3062,4.471585691,3.5460248,0.06454934,0.71089596,1450,2.232784033,0.05502446,0.69845945,0.06487157,0.6848328,1462,2.162837505
0.5362922,90,1429,1.418193966,3077.75,4.752414435,3.1905885,0.06470089,0.70855975,1474,2.368680716,0.054572936,0.6963527,0.06504582,0.68263304,1480,2.365047932
0.49975333,91,1432,1.406339347,3074.75,4.602303803,3.2259624,0.06418657,0.7043674,1468,2.223679781,0.05441601,0.6923773,0.06478892,0.6784385,1474,2.188081026
0.55336636,92,1439.5,1.41112572,3071.75,4.563587189,3.7086,0.06617384,0.69792616,1462,2.204563856,0.054087073,0.6898199,0.06658001,0.6723769,1456,2.188774586
0.5870352,93,1441.75,1.415027767,3079.25,4.568265408,5.0353713,0.064842425,0.6976577,1462,2.219856024,0.054790094,0.6866498,0.065554485,0.6721184,1468,2.10102272
0.60468066,94,1432,1.388154745,3086.75,4.607393652,3.860858,0.063705504,0.69807494,1462,2.101157188,0.054370243,0.6840563,0.0648808,0.6724458,1474,2.075796366
0.46235335,95,1438.75,1.379615009,3074,4.528388888,3.436102,0.06421411,0.6921655,1480,2.23380661,0.053616665,0.68122727,0.064669415,0.6663753,1486,2.215028763
0.5565219,96,1438.75,1.359435827,3089.75,4.512447536,3.9365482,0.0639483,0.68953586,1492,2.213824034,0.053596318,0.679777,0.06503926,0.6641439,1480,2.182795286
0.58828974,97,1432.75,1.415462047,3094.25,4.684235096,3.8705282,0.06436595,0.6870847,1486,2.235277414,0.053853504,0.6746738,0.06535956,0.66212547,1474,1.952549219
0.55039585,98,1440.25,1.458824486,3097.25,4.764386177,3.8089123,0.064805984,0.68233454,1474,2.242810965,0.053326774,0.6735147,0.06570187,0.65655184,1474,2.141579151
0.5233228,99,1444,1.433668941,3093.5,4.636602461,4.9005747,0.06338441,0.6842175,1486,2.159273148,0.053688228,0.6703278,0.06442566,0.65909237,1480,2.060895205
0.5157206,100,1446.25,1.420162797,3105.5,4.725799024,3.836547,0.062929735,0.67976207,1474,2.098682165,0.053361446,0.66733325,0.064057164,0.65482175,1480,2.017976761
0.51676476,101,1440.25,1.385947049,3089,4.562149316,3.142971,0.063006766,0.6776127,1480,2.19374299,0.052747965,0.66582835,0.064334415,0.6524166,1462,1.970023632
0.5184504,102,1436.5,1.418604791,3090.5,4.60954845,3.5095692,0.06392311,0.672209,1504,2.20921278,0.052678987,0.66184145,0.06516692,0.6474606,1480,2.186157227
0.5816236,103,1447.75,1.398236752,3099.5,4.525165379,5.0422583,0.06335292,0.66898966,1474,2.177047968,0.05320965,0.6589376,0.06470308,0.6440496,1492,2.038628101
0.63895774,104,1435.75,1.379452616,3087.5,4.624468267,4.4055624,0.063240536,0.66605717,1456,2.154828787,0.05257625,0.6560709,0.06510764,0.64140016,1480,2.288142443
0.5646273,105,1441.75,1.423828334,3107.75,4.631718218,4.637457,0.06291636,0.66496396,1486,2.243202686,0.052639015,0.6528331,0.0642664,0.6402303,1486,2.101621866
0.54146504,106,1435.75,1.398659229,3083.75,4.638646483,4.5406847,0.062660895,0.6631061,1474,2.020214796,0.05235169,0.6508877,0.064383514,0.63845605,1498,2.01373291
0.56529427,107,1439.5,1.406798869,3096.5,4.593405336,4.0853033,0.06276441,0.65943605,1480,2.206931114,0.05235049,0.64812934,0.06409234,0.63496387,1486,1.95653367
0.58232224,108,1435,1.388585001,3094.25,4.632901222,3.9984603,0.06283593,0.6569208,1492,2.193670034,0.052100733,0.64597976,0.064938724,0.63198066,1474,2.091919899
0.5875168,109,1444.75,1.416702479,3094.25,4.580645293,5.3640614,0.06250589,0.6540972,1492,2.247880697,0.052141592,0.6440977,0.063851744,0.62938404,1486,2.094670296
0.6232248,110,1443.25,1.440245986,3112.25,4.72125417,4.4266577,0.062339187,0.6521987,1492,2.111181974,0.052036665,0.64010316,0.06417662,0.62813574,1510,2.119661331
0.5504799,111,1448.5,1.396705925,3104.75,4.536650836,4.345247,0.06250939,0.6490505,1492,2.243776798,0.051865757,0.6374662,0.064178616,0.6244924,1480,2.076555014
0.55609065,112,1448.5,1.41511485,3116.75,4.681844085,4.9934497,0.062135935,0.64620996,1510,2.199455023,0.051618215,0.63582003,0.063664496,0.6216934,1486,2.128059626
0.6274043,113,1450,1.409391105,3125,4.624886185,4.4389896,0.06231059,0.64468265,1480,2.246796608,0.05182162,0.63235104,0.064405404,0.62060344,1468,2.160071611
0.56623006,114,1450,1.42899853,3119.75,4.623163223,4.5045285,0.06223429,0.64070076,1480,2.22247839,0.051588133,0.6302317,0.0640261,0.6160063,1498,2.181311369
0.6074891,115,1444.75,1.407886863,3113.75,4.646253675,5.391888,0.062102564,0.6391841,1480,2.109861374,0.05135425,0.6285802,0.06403199,0.61483717,1498,2.169954777
0.61637306,116,1445.5,1.436918765,3119,4.76399219,4.8056736,0.061819058,0.637197,1474,2.184238195,0.051651776,0.6247004,0.06362722,0.61332786,1492,2.174601316
0.55499613,117,1453.75,1.439493507,3122,4.688045502,4.5573406,0.06199207,0.6337887,1492,2.193959475,0.051212206,0.62236476,0.06386009,0.6093757,1480,2.065982819
0.57736784,118,1456.75,1.456086636,3134,4.879328519,5.2732067,0.061891414,0.63102406,1492,2.080806494,0.051017277,0.62075233,0.06348158,0.60683095,1510,2.020581007
0.6508194,119,1447.75,1.406552166,3119,4.665390134,4.7305007,0.061696433,0.6300336,1498,2.296135902,0.051417798,0.6172195,0.06400539,0.6061369,1468,2.136557341
0.55713964,120,1450,1.416446567,3121.25,4.670888156,4.780143,0.061868735,0.6258112,1474,2.169662476,0.0510279,0.6147087,0.063549556,0.60148036,1474,2.130227804
0.6387601,121,1445.5,1.440665245,3118.25,4.719899833,5.0645156,0.06177655,0.62325263,1486,2.15612936,0.050652545,0.61308295,0.063667476,0.59896815,1492,2.069662094
0.62765265,122,1446.25,1.419817448,3127.25,4.699989617,5.024887,0.06160404,0.62139237,1480,2.250673771,0.05078531,0.6104381,0.06357139,0.59727556,1504,2.085372925
0.6345263,123,1445.5,1.421531439,3114.5,4.669939935,5.3189573,0.061488084,0.61905146,1516,2.177813292,0.050663114,0.60773045,0.06372688,0.5947097,1492,2.067751884
0.6203349,124,1445.5,1.432269901,3144.5,4.777363896,5.5568285,0.06162135,0.6162079,1504,2.148874998,0.05040282,0.6057466,0.06341549,0.5920824,1486,2.049026489
0.6621867,125,1442.5,1.421459824,3131.75,4.714279264,5.2123795,0.061296895,0.6145815,1468,2.264870405,0.050555173,0.6029154,0.06347571,0.590592,1498,2.128937721
0.58518815,126,1447,1.398813277,3140,4.662859052,5.3601327,0.06135359,0.61217445,1498,2.159741163,0.050475538,0.60005844,0.06335242,0.5879341,1492,2.062345505
0.6110604,127,1454.5,1.395620078,3146.75,4.711943805,5.1062927,0.061364938,0.6095978,1504,2.224317074,0.05017753,0.5983392,0.06332295,0.58542955,1480,2.04845643
0.6115861,128,1454.5,1.430049777,3155.75,4.843455046,5.180478,0.061375517,0.6071024,1510,2.294738054,0.05028276,0.5953949,0.063387305,0.58309734,1498,2.19940877
0.61052126,129,1450.75,1.404340267,3116,4.636053711,5.2994194,0.061094522,0.6044489,1498,2.264313936,0.050100587,0.59313476,0.06312227,0.58018565,1480,2.1093328
0.6240871,130,1452.25,1.423233598,3125.75,4.694998384,5.3327656,0.06129768,0.6017585,1510,2.337705135,0.0498474,0.59098816,0.06342089,0.57745725,1492,2.189753771
0.65048534,131,1456.75,1.431093693,3128,4.746418267,5.480523,0.061051562,0.59902453,1522,2.237789154,0.04993102,0.5884958,0.063135915,0.57483846,1504,2.107378006
0.6504512,132,1443.25,1.435857654,3133.25,4.760824382,5.597151,0.06106522,0.59720325,1486,2.214157104,0.049742162,0.586034,0.06334746,0.5727888,1498,2.064804554
0.6593211,133,1451.5,1.446888566,3143.75,4.895078093,5.8534956,0.06096294,0.5945666,1480,2.072353363,0.04962427,0.58413625,0.06308763,0.57024753,1510,2.108179808
0.6797,134,1459,1.446518183,3163.25,5.004605025,5.6794586,0.060939692,0.5922249,1474,2.264849663,0.049644228,0.58132315,0.06321654,0.5680117,1492,2.098891735
0.64543486,135,1456,1.43403098,3146.75,4.81421569,5.8672314,0.06085734,0.5900965,1492,2.170732021,0.04957089,0.57889473,0.063089624,0.5657758,1492,2.109365225
0.6677066,136,1450.75,1.415169686,3130.25,4.73636198,5.807246,0.0608365,0.5877854,1504,2.150578022,0.04947886,0.5767983,0.063083604,0.56346166,1492,2.123168468
0.66020834,137,1460.5,1.433454245,3149,4.806089133,5.9475803,0.060874272,0.58614296,1522,2.355394363,0.04957898,0.5742787,0.06317136,0.5619023,1486,2.165427208
0.69936156,138,1462.75,1.41817683,3155.75,4.670791656,6.7418933,0.061220795,0.5861125,1516,2.247760296,0.049973324,0.5724208,0.06312955,0.56182265,1522,2.149555445
0.5854672,139,1455.25,1.439868569,3143,4.760210216,5.698306,0.060643144,0.58083606,1492,2.101701975,0.049579978,0.57048404,0.06264678,0.5565113,1510,2.073317766
0.6356742,140,1456.75,1.416498363,3146,4.690410554,4.903282,0.06111769,0.57734734,1486,2.089885235,0.04916349,0.5679456,0.063069336,0.55321324,1528,2.192376375
0.66835225,141,1452.25,1.426962972,3153.5,4.736479104,5.3117228,0.06131798,0.5761009,1474,2.083842993,0.04946768,0.5648072,0.06337538,0.5520114,1492,2.04025054
0.71356285,142,1460.5,1.43633154,3153.5,4.730514914,6.123997,0.061108723,0.5719435,1510,2.232071161,0.04949351,0.56234944,0.06363929,0.5471655,1498,2.17106986
0.7460143,143,1444,1.410472095,3146.75,4.71750766,7.669304,0.061358366,0.5710995,1498,2.17877984,0.049503017,0.5607401,0.0631271,0.54675215,1486,2.105322838
0.7376259,144,1454.5,1.427478105,3140.75,4.629865825,8.340003,0.06302051,0.5737294,1510,2.203063011,0.050614037,0.5590147,0.06534721,0.5495161,1486,2.138978481
0.6817718,145,1450,1.453924358,3143.75,4.741518676,7.695345,0.060299292,0.5657511,1486,2.134034395,0.050121844,0.55578184,0.06197268,0.541425,1486,2.143149376
0.7469216,146,1446.25,1.42189303,3132.5,4.653447866,7.1535954,0.06222137,0.5630812,1486,2.158003092,0.049135625,0.5550873,0.06431964,0.53866965,1498,2.128617525
0.8320347,147,1453.75,1.418329656,3167,4.709647536,9.080891,0.06198,0.5626215,1504,2.195901394,0.050134145,0.553523,0.06460318,0.53800035,1522,2.031652212
0.80015534,148,1450,1.444247901,3127.25,4.763947606,8.093262,0.060397845,0.56043255,1492,2.220735312,0.04934569,0.55188936,0.062930994,0.53649473,1498,2.151552916
0.8351395,149,1451.5,1.421535075,3146,4.774056643,6.6825566,0.061203882,0.56273973,1486,2.191681623,0.04954631,0.5488305,0.064133674,0.5391175,1498,2.117467403
0.6271143,150,1453.75,1.423572034,3146,4.694838375,6.2181954,0.06059835,0.5576931,1522,2.190192699,0.04928615,0.54782903,0.061770562,0.53356767,1498,2.141943693
0.6566665,151,1450.75,1.406687498,3128.75,4.53813228,5.0512695,0.060427535,0.5558263,1516,2.13613534,0.048229992,0.5456707,0.062747836,0.5314797,1498,2.058987856
0.6940607,152,1450,1.432017118,3159.5,4.711453617,6.550331,0.06032985,0.5520949,1486,2.064326763,0.048824742,0.54364467,0.062181514,0.528431,1510,2.049665451
0.7883658,153,1447.75,1.412634224,3161.75,4.762681216,6.5151157,0.05930516,0.5524306,1492,2.160266876,0.048882127,0.5400446,0.06236163,0.52789426,1480,2.057849884
0.6373564,154,1453.75,1.42268914,3144.5,4.729950458,5.991839,0.061087266,0.5482654,1492,2.057291985,0.048070706,0.53910804,0.06379074,0.524258,1498,2.087492228
0.7812953,155,1456.75,1.448212594,3154.25,4.690050811,6.975662,0.060475793,0.5464419,1504,2.322909117,0.049103156,0.53595376,0.06250245,0.5228325,1492,2.132091761
