cell_gradient_2norm,epoch,forward_nfe,forward_time,mean_batch_nfe,mean_batch_time,model_gradient_2norm,test_forecast_loss,test_loss,test_nfe,test_time,train_forecast_loss,train_loss,validation_foreast_loss,validation_loss,validation_nfe,validation_time
9.633993,32.0,2653.0,1.3639026284217834,4569.5,4.000228643417358,20.889095,0.124521315,0.48159695,2674.0,2.7507104873657227,0.11666116,0.52421045,0.11802244,0.470542,2704.0,2.8644118309020996
7.01093,33.0,2643.25,1.383754312992096,4551.5,4.051816940307617,13.972003,0.11552656,0.45180878,2734.0,2.742117404937744,0.10261589,0.48425087,0.10926743,0.44499293,2752.0,2.7308061122894287
7.9568615,34.0,2659.0,1.3583459854125977,4598.0,4.03052219748497,18.689167,0.09859933,0.40165442,2698.0,2.972116231918335,0.10687715,0.43609262,0.101875655,0.39064255,2728.0,2.871865749359131
4.630236,35.0,2650.0,1.3319043219089508,4568.75,4.008502960205078,14.196894,0.11058688,0.35194492,2674.0,2.712869167327881,0.10564777,0.38322675,0.110264935,0.33969444,2722.0,2.834392547607422
3.1679864,36.0,2652.25,1.3351002633571625,4563.5,3.970513552427292,13.639102,0.103489175,0.317164,2698.0,2.8787803649902344,0.09269887,0.3432508,0.09861634,0.31133646,2722.0,2.757746458053589
4.974445,37.0,2655.25,1.3637916445732117,4563.5,3.9817630648612976,13.199593,0.108018264,0.2937831,2722.0,3.3779027462005615,0.09278412,0.30908474,0.107227966,0.2908853,2734.0,2.878783941268921
5.8962793,38.0,2656.0,1.394890308380127,4566.5,4.094078958034515,15.772728,0.094882414,0.24898982,2680.0,2.8125498294830322,0.09639223,0.28385878,0.09564063,0.24422021,2728.0,2.9783174991607666
6.0463943,39.0,2650.75,1.4005334079265594,4560.5,4.210081040859222,13.466461,0.09973296,0.24360763,2716.0,3.351097583770752,0.08970816,0.24683751,0.10075906,0.24116112,2734.0,2.8164360523223877
4.7786713,40.0,2653.0,1.5972506403923035,4571.0,4.732871919870377,16.057556,0.10134508,0.20346928,2674.0,3.0585577487945557,0.099043876,0.2289803,0.10098794,0.20047039,2716.0,2.9160726070404053
7.4910316,41.0,2643.25,1.4671862423419952,4548.5,4.392085760831833,17.563637,0.1056484,0.19068561,2668.0,2.767566204071045,0.0909677,0.20682092,0.11150779,0.19114758,2698.0,2.7238388061523438
7.28193,42.0,2644.75,1.3388379514217377,4541.0,4.018364399671555,14.983507,0.11129397,0.1775758,2650.0,3.137571096420288,0.09504074,0.19675899,0.104773,0.1787207,2710.0,2.8140649795532227
24.06468,43.0,2637.25,1.482171893119812,4550.75,4.366821736097336,37.25141,0.10989669,0.17654741,2698.0,2.818347454071045,0.12444705,0.19619259,0.11250871,0.17659768,2734.0,2.852431297302246
7.7770634,44.0,2622.25,1.3484664857387543,4505.75,3.9851314425468445,14.781623,0.0981437,0.18608828,2686.0,2.7001354694366455,0.10594857,0.16880772,0.098753676,0.18855593,2728.0,2.750253438949585
6.722518,45.0,2639.5,1.3421131074428558,4551.5,3.9952057003974915,16.932583,0.090419814,0.1605114,2668.0,2.700178623199463,0.09729961,0.17565128,0.09285568,0.16742872,2710.0,3.047149896621704
8.831908,46.0,2632.75,1.3594717979431152,4526.75,4.034281432628632,16.143635,0.08428986,0.13595186,2656.0,2.6932425498962402,0.089005455,0.15650935,0.08513498,0.13613987,2698.0,2.720003366470337
11.968838,47.0,2626.0,1.3168723583221436,4517.0,3.8855280578136444,19.933832,0.10029675,0.1578179,2710.0,2.8834738731384277,0.09165114,0.14381886,0.1013262,0.15988103,2734.0,2.9180092811584473
7.602795,48.0,2623.75,1.3566299080848694,4517.75,3.992031365633011,15.403706,0.10289019,0.14429869,2680.0,3.0452942848205566,0.09366494,0.1395362,0.10251368,0.1494726,2716.0,2.7743635177612305
4.6833367,49.0,2629.0,1.5687227547168732,4518.5,4.594206690788269,12.604107,0.09899464,0.12833825,2686.0,2.855924606323242,0.09055871,0.13450697,0.095059425,0.13314211,2710.0,2.8338255882263184
4.03692,50.0,2621.5,1.3431159257888794,4509.5,4.038163423538208,8.589386,0.06883736,0.13128546,2674.0,2.7680957317352295,0.072550446,0.12743339,0.07314779,0.13334516,2710.0,2.8922324180603027
2.2043996,51.0,2636.5,1.361629992723465,4534.25,4.052521586418152,5.4830427,0.06661263,0.13181783,2686.0,2.815582752227783,0.06028893,0.1336575,0.06929483,0.13605134,2710.0,3.04203724861145
2.6676283,52.0,2632.0,1.34454146027565,4535.75,4.093546450138092,5.206867,0.062194448,0.12973611,2680.0,2.9203922748565674,0.05920907,0.1294005,0.06561655,0.13377371,2710.0,2.7726564407348633
2.124342,53.0,2635.75,1.4062959253787994,4536.5,4.152258038520813,4.7110877,0.06028711,0.12432173,2674.0,2.6891942024230957,0.056321867,0.12931764,0.063924134,0.12731937,2728.0,2.8424742221832275
2.5126057,54.0,2633.5,1.3613081276416779,4529.0,4.020812034606934,4.8405423,0.05862366,0.123649634,2686.0,3.0367517471313477,0.05522532,0.12280364,0.062253505,0.12715821,2716.0,2.80501389503479
2.3446693,55.0,2632.75,1.5238317251205444,4543.25,4.462010085582733,4.8890266,0.057968125,0.1247724,2686.0,2.9630119800567627,0.053560473,0.12514226,0.061287668,0.12789384,2728.0,2.8129773139953613
2.3794785,56.0,2638.0,1.3520897924900055,4547.0,4.171278595924377,4.9298334,0.055982023,0.122852966,2704.0,3.079502820968628,0.053259544,0.123563334,0.059824448,0.12661663,2722.0,2.8023338317871094
2.4929886,57.0,2636.5,1.379148542881012,4550.75,4.190034180879593,5.124649,0.056549005,0.121937305,2704.0,2.9508891105651855,0.05212657,0.122855276,0.060222745,0.12562889,2734.0,2.8400168418884277
2.3969705,58.0,2638.75,1.3382500410079956,4550.75,4.085614264011383,5.3934183,0.054422412,0.12223779,2716.0,2.974388360977173,0.051905457,0.12271387,0.058645763,0.12649998,2734.0,2.7051265239715576
2.3707407,59.0,2635.0,1.3595279157161713,4552.25,4.107204258441925,5.241249,0.05450083,0.11951408,2692.0,2.9434783458709717,0.05152524,0.1211927,0.058532372,0.123391256,2722.0,2.7917981147766113
2.435112,60.0,2635.75,1.373485028743744,4552.25,4.129735440015793,5.110585,0.053390652,0.11969809,2704.0,2.817633867263794,0.0510333,0.120215975,0.05818381,0.12404756,2722.0,2.8029255867004395
2.3849566,61.0,2635.0,1.5284824073314667,4545.5,4.586204499006271,5.0762815,0.053919293,0.11688111,2692.0,2.80411434173584,0.050222836,0.11891799,0.05794827,0.12096825,2728.0,2.796964645385742
2.7137825,62.0,2635.75,1.455796867609024,4546.25,4.374257862567902,5.3339787,0.053107183,0.11873939,2704.0,2.9090826511383057,0.050326355,0.11849789,0.056916676,0.12314178,2734.0,3.2204463481903076
2.2828789,63.0,2637.25,1.37284255027771,4550.0,4.170776307582855,5.348683,0.054278366,0.11554872,2698.0,3.1283018589019775,0.049741745,0.11725529,0.057827376,0.11993393,2728.0,2.7837321758270264
2.58436,64.0,2633.5,1.4929759204387665,4546.25,4.492820590734482,6.068157,0.05159755,0.11596149,2692.0,3.2063605785369873,0.04993529,0.11599122,0.056490302,0.12018968,2728.0,2.828106164932251
2.0125356,65.0,2635.0,1.4600102007389069,4547.0,4.3551077246665955,4.989332,0.052228425,0.11333737,2692.0,2.8898534774780273,0.048998766,0.115369886,0.056819905,0.11767806,2734.0,2.887354850769043
2.491909,66.0,2628.25,1.3548704087734222,4538.75,4.1635802090168,5.3166738,0.05152739,0.114945754,2692.0,2.825784206390381,0.04908815,0.11505477,0.05579708,0.11910738,2722.0,2.787872791290283
2.4052377,67.0,2630.5,1.4178403913974762,4544.0,4.41190767288208,5.2162967,0.051522393,0.11172187,2698.0,3.2971811294555664,0.048676047,0.11359222,0.05627408,0.11617963,2722.0,3.211012125015259
2.4829445,68.0,2629.0,1.385871410369873,4547.0,4.239784836769104,5.1792765,0.051085044,0.112571344,2698.0,2.8433773517608643,0.048161685,0.11286397,0.054926574,0.1169374,2716.0,2.8006441593170166
2.468453,69.0,2630.5,1.3381700217723846,4541.75,4.14450016617775,5.6848,0.052859075,0.11103243,2692.0,2.8639612197875977,0.047894653,0.11177055,0.056984656,0.11590417,2722.0,2.9640655517578125
1.8274443,70.0,2625.25,1.3756271600723267,4536.5,4.181932866573334,6.4303327,0.050569735,0.10952438,2674.0,2.8380868434906006,0.048701406,0.11065999,0.055219892,0.11345418,2716.0,2.8214149475097656
2.1635158,71.0,2622.25,1.3790944516658783,4533.5,4.130563050508499,5.495137,0.050106302,0.10742645,2680.0,3.0414936542510986,0.047548532,0.10941378,0.05577562,0.11168188,2716.0,2.697899103164673
2.4294968,72.0,2621.5,1.3745349049568176,4529.0,4.205208569765091,5.2603154,0.04947582,0.10826291,2692.0,3.105933904647827,0.046966404,0.108649895,0.054403737,0.112592876,2710.0,2.8133904933929443
2.5130162,73.0,2624.5,1.4298033714294434,4535.0,4.303718686103821,5.565324,0.051884253,0.109790884,2686.0,2.8000166416168213,0.046878893,0.109222874,0.05575808,0.11452359,2716.0,2.777693748474121
1.8181869,74.0,2617.75,1.3445099592208862,4532.0,4.091858446598053,5.9878902,0.049855903,0.10814392,2680.0,2.738468885421753,0.047319308,0.10936791,0.05365415,0.11249471,2722.0,2.7844834327697754
2.4939914,75.0,2622.25,1.3524488806724548,4531.25,4.22647750377655,5.8843126,0.050094202,0.105710834,2686.0,2.76743221282959,0.046887286,0.10666798,0.055433583,0.10989165,2704.0,2.863570213317871
1.7878603,76.0,2623.0,1.3399065434932709,4530.5,4.136402100324631,5.143318,0.04860492,0.10657786,2680.0,2.7856781482696533,0.046589665,0.10757716,0.05320788,0.11095212,2716.0,2.971665859222412
2.578827,77.0,2617.0,1.366736352443695,4529.0,4.141526371240616,5.7074294,0.050872557,0.10598607,2692.0,2.7998480796813965,0.046256192,0.10586985,0.054856937,0.11047843,2710.0,2.749983072280884
1.6352236,78.0,2617.0,1.3608514666557312,4527.5,4.113666296005249,5.081279,0.048122205,0.1036296,2686.0,2.7267725467681885,0.045865793,0.105865784,0.05308807,0.10752626,2710.0,2.6608619689941406
2.7790804,79.0,2614.0,1.3525887727737427,4522.25,4.121419131755829,6.209137,0.051258817,0.10474446,2686.0,2.847832441329956,0.045577366,0.10375402,0.054820463,0.10914843,2710.0,2.763582468032837
1.9296725,80.0,2617.75,1.3361784517765045,4526.75,4.159691900014877,6.2341137,0.04731984,0.10306282,2674.0,2.728972911834717,0.045693714,0.10422382,0.052798927,0.10710259,2710.0,2.823683977127075
2.445089,81.0,2614.0,1.3566403090953827,4521.5,4.155715465545654,5.834199,0.049096305,0.10256678,2674.0,2.7815096378326416,0.045046955,0.10309255,0.05368339,0.10684147,2704.0,2.8662524223327637
1.7681395,82.0,2617.0,1.3661181926727295,4526.0,4.129695504903793,5.2413564,0.047346912,0.103251174,2692.0,2.824099063873291,0.045204885,0.10381586,0.051602103,0.10717189,2710.0,2.840151309967041
2.1544528,83.0,2615.5,1.3529762625694275,4524.5,4.134536266326904,5.59727,0.04924792,0.102685615,2680.0,2.800492286682129,0.044797555,0.102154285,0.053339433,0.1063602,2716.0,2.8094820976257324
1.907372,84.0,2613.25,1.5270188748836517,4525.25,4.681500792503357,5.736229,0.046516355,0.10073593,2686.0,2.9643425941467285,0.044658422,0.101899326,0.05152635,0.104107715,2710.0,2.874175548553467
2.5193324,85.0,2614.0,1.3878642320632935,4523.0,4.180776745080948,5.881378,0.05143225,0.101896025,2680.0,2.819366693496704,0.044291213,0.10066187,0.055158168,0.1065567,2716.0,2.754753589630127
1.9310986,86.0,2613.25,1.3674286901950836,4524.5,4.234445661306381,6.4720693,0.047014423,0.09980559,2674.0,2.8771791458129883,0.045210175,0.10101425,0.05165612,0.10306806,2704.0,2.8844101428985596
1.9353065,87.0,2611.0,1.3593858778476715,4517.75,4.191667526960373,5.967676,0.04897856,0.10000839,2680.0,2.820732355117798,0.04436722,0.09905689,0.053363577,0.10349735,2698.0,3.0369491577148438
1.7534637,88.0,2612.5,1.374319851398468,4521.5,4.249861717224121,5.770029,0.046204746,0.09788765,2674.0,2.7709131240844727,0.044388834,0.09947966,0.050732106,0.10116644,2704.0,2.801525115966797
2.508692,89.0,2609.5,1.3391093313694,4515.5,4.10151606798172,5.904866,0.048300028,0.09969658,2692.0,3.0883359909057617,0.04361602,0.09805916,0.053357128,0.103680104,2704.0,2.8807051181793213
1.9827209,90.0,2613.25,1.4109698235988617,4523.0,4.317019671201706,5.951195,0.04713733,0.09808433,2674.0,2.789128303527832,0.043992374,0.09906699,0.05060948,0.10170819,2704.0,2.716050624847412
2.070277,91.0,2606.5,1.3600232005119324,4512.5,4.186460435390472,6.32372,0.04873973,0.1005626,2674.0,3.1581387519836426,0.043467697,0.097999856,0.052534267,0.10368107,2716.0,3.121208429336548
2.098752,92.0,2609.5,1.6062391996383667,4517.0,4.829641759395599,6.8471203,0.04609427,0.09667437,2668.0,2.600428342819214,0.04353621,0.09774654,0.051038012,0.10044147,2698.0,2.6296730041503906
2.1525943,93.0,2609.5,1.3945032358169556,4514.0,4.324174284934998,6.019738,0.04653498,0.09702242,2668.0,2.783700704574585,0.043070816,0.09605044,0.05063864,0.100580126,2698.0,2.70743727684021
1.743641,94.0,2608.75,1.3532531559467316,4515.5,4.143087834119797,5.909106,0.046401232,0.0987293,2680.0,2.876633882522583,0.04299543,0.097013906,0.050041787,0.102065936,2698.0,2.753175973892212
2.0756912,95.0,2609.5,1.4650849401950836,4517.0,4.418975114822388,5.973246,0.04532033,0.09707759,2674.0,2.8941380977630615,0.04253891,0.0964812,0.050118413,0.10038081,2698.0,2.779153823852539
2.3799405,96.0,2608.0,1.3426440358161926,4511.0,4.109558582305908,6.160303,0.047696106,0.09665096,2674.0,2.8675501346588135,0.042348288,0.095664464,0.051913593,0.10034968,2698.0,2.7219128608703613
1.683917,97.0,2609.5,1.3643790781497955,4520.0,4.117234230041504,6.968391,0.045914963,0.09610753,2668.0,2.8274762630462646,0.04331796,0.09527205,0.04959687,0.09938516,2704.0,2.9358744621276855
1.892616,98.0,2602.75,1.371615320444107,4511.75,4.229347050189972,6.260545,0.045624197,0.09473869,2662.0,3.0240731239318848,0.042602073,0.093909875,0.050738953,0.09787809,2698.0,2.756566047668457
1.6473926,99.0,2602.75,1.3587284088134766,4506.5,4.167758911848068,5.825465,0.045043148,0.09250192,2662.0,2.7924857139587402,0.04298102,0.094384044,0.049692325,0.095861554,2698.0,2.770082950592041
1.403053,100.0,2602.75,1.3428401052951813,4506.5,4.138667464256287,6.507688,0.04704448,0.0936248,2662.0,3.1218464374542236,0.043084674,0.09260438,0.05212842,0.09652389,2698.0,3.1094717979431152
2.0150537,101.0,2605.0,1.3613584637641907,4505.75,4.097373843193054,6.4635773,0.044814758,0.09141013,2662.0,2.6653952598571777,0.04266113,0.0934954,0.05046799,0.094691545,2698.0,2.7867093086242676
2.2131858,102.0,2599.75,1.3657047152519226,4500.5,4.236471503973007,6.047685,0.044367876,0.09379764,2668.0,2.8590993881225586,0.04213333,0.09197383,0.048819102,0.096946284,2704.0,3.263666868209839
1.829994,103.0,2602.0,1.397879272699356,4507.25,4.219782531261444,7.4957447,0.049180396,0.09720756,2686.0,2.860257148742676,0.042752083,0.09299399,0.05217348,0.10133734,2692.0,2.7905476093292236
1.6865233,104.0,2603.5,1.3761194944381714,4510.25,4.265641003847122,7.6889496,0.044729907,0.09066818,2674.0,2.690077304840088,0.04244302,0.09364407,0.049785327,0.09414309,2692.0,2.7833008766174316
1.5351886,105.0,2602.0,1.369075357913971,4505.75,4.2107372879981995,6.4242425,0.046210013,0.091154695,2680.0,2.914205551147461,0.042504653,0.09095205,0.05100756,0.09406069,2680.0,2.6614415645599365
1.6288905,106.0,2606.5,1.424441546201706,4513.25,4.366471230983734,5.918468,0.043928195,0.091824286,2668.0,2.7755868434906006,0.0418221,0.09159015,0.048620906,0.095138654,2698.0,2.7881999015808105
2.1779997,107.0,2599.0,1.3432847261428833,4502.75,4.149604558944702,5.7210865,0.044178024,0.09255351,2674.0,2.842902421951294,0.04116417,0.09185486,0.049353577,0.09568432,2698.0,2.8896374702453613
1.9706888,108.0,2602.0,1.3612433671951294,4508.0,4.150301575660706,5.248007,0.043667756,0.09223172,2668.0,3.0106112957000732,0.041165106,0.09215991,0.0485312,0.09573374,2692.0,2.992293119430542
1.4853344,109.0,2600.5,1.3610014617443085,4508.75,4.172629714012146,5.132719,0.04379649,0.09210788,2674.0,2.800542116165161,0.040993012,0.09159236,0.04808767,0.09563333,2692.0,2.78783917427063
2.169281,110.0,2601.25,1.3521705269813538,4508.75,4.229614764451981,6.3460045,0.04622195,0.09409956,2668.0,2.8923232555389404,0.040950954,0.09097382,0.049767878,0.09781693,2686.0,3.13912034034729
2.060106,111.0,2603.5,1.3543984293937683,4508.75,4.1132398545742035,6.846157,0.044388037,0.091150455,2674.0,2.7364401817321777,0.041217327,0.091369614,0.04899891,0.09467487,2692.0,2.751013994216919
1.9938624,112.0,2599.75,1.3511273562908173,4506.5,4.2052904069423676,6.5811377,0.043764036,0.09218858,2674.0,2.7554290294647217,0.040811196,0.090290315,0.04784499,0.09578516,2704.0,3.086704969406128
1.6823206,113.0,2599.75,1.3399548828601837,4504.25,4.061415135860443,6.0011187,0.044539105,0.09184903,2662.0,2.675903081893921,0.040571585,0.08974631,0.048112527,0.095764495,2686.0,2.9280753135681152
1.7707865,114.0,2605.0,1.3788352608680725,4514.75,4.281914800405502,6.027607,0.042857513,0.08942898,2674.0,2.8756027221679688,0.040695325,0.0896102,0.047903296,0.09284335,2692.0,2.7183523178100586
2.0908055,115.0,2599.0,1.407988041639328,4502.75,4.362795919179916,5.7365026,0.044905998,0.09116113,2668.0,2.799884557723999,0.040068947,0.08964466,0.049419526,0.09495245,2698.0,2.983649730682373
1.8802027,116.0,2601.25,1.4091309010982513,4508.75,4.301180392503738,6.7961693,0.04445412,0.09161102,2656.0,2.7665910720825195,0.040921323,0.08956126,0.047820617,0.09565298,2698.0,2.8264143466949463
1.8584125,117.0,2599.0,1.3589766323566437,4503.5,4.200646013021469,6.675581,0.043346014,0.0900337,2662.0,3.181443452835083,0.040382564,0.08861701,0.048158888,0.093255416,2698.0,2.82928729057312
1.8321974,118.0,2598.25,1.3571646213531494,4501.25,4.1105054914951324,6.0129585,0.043157607,0.087143645,2662.0,3.0006306171417236,0.040388614,0.08858818,0.04788543,0.09083931,2698.0,2.7649974822998047
1.3318777,119.0,2596.75,1.3731981217861176,4498.25,4.171223133802414,5.709364,0.043821253,0.08966677,2680.0,2.813472270965576,0.040274866,0.08740851,0.047502093,0.09372121,2692.0,2.751429796218872
1.4486864,120.0,2592.25,1.346695899963379,4497.5,4.269071966409683,5.876892,0.04282999,0.089773096,2668.0,2.719092607498169,0.04001353,0.087659225,0.04696413,0.0935096,2704.0,2.8188581466674805
2.1223347,121.0,2592.25,1.348158210515976,4497.5,4.196512848138809,5.8039207,0.043885067,0.08922263,2668.0,2.8019607067108154,0.039573345,0.08757402,0.048077136,0.09283951,2692.0,2.7490851879119873
1.8617842,122.0,2596.75,1.3596038222312927,4500.5,4.199027389287949,6.1121693,0.043274842,0.08838427,2668.0,2.7900404930114746,0.040092178,0.08779654,0.047938228,0.09252478,2692.0,2.8512110710144043
2.011892,123.0,2592.25,1.3764164745807648,4498.25,4.2395660281181335,6.485367,0.04380748,0.09087657,2656.0,2.9375312328338623,0.039631322,0.08824887,0.04784593,0.09477249,2692.0,3.1625335216522217
2.1692374,124.0,2593.75,1.4154392182826996,4493.75,4.307600528001785,6.959258,0.044002667,0.088645235,2656.0,2.8565988540649414,0.039810404,0.0873258,0.048022643,0.09251891,2686.0,2.7348954677581787
1.7846066,125.0,2592.25,1.4249460995197296,4497.5,4.4167160987854,7.2767477,0.04224608,0.08746794,2662.0,3.010031223297119,0.039979823,0.08680231,0.04672542,0.09107806,2698.0,2.7324941158294678
1.0721183,126.0,2587.75,1.348052203655243,4490.75,4.154029309749603,6.422692,0.04412915,0.086125255,2662.0,2.724874973297119,0.040282633,0.086510085,0.04816507,0.090304896,2692.0,2.7411246299743652
1.1457152,127.0,2589.25,1.477848619222641,4493.0,4.515310168266296,7.2045918,0.04348044,0.084018245,2656.0,2.870789051055908,0.040287845,0.08563883,0.048442423,0.08754063,2680.0,2.7130637168884277
1.8626149,128.0,2588.5,1.5659532845020294,4490.75,4.812685459852219,6.494933,0.041809667,0.086931586,2674.0,2.717463731765747,0.03962358,0.08560455,0.04722082,0.09010905,2698.0,2.792475938796997
2.1521578,129.0,2586.25,1.4295757710933685,4492.25,4.437299579381943,6.2594995,0.042739376,0.08723134,2668.0,2.6020805835723877,0.039123487,0.08662708,0.047535986,0.09102632,2686.0,2.6302144527435303
1.8558105,130.0,2587.75,1.3376306593418121,4490.75,4.182201236486435,6.912464,0.044867016,0.08732043,2662.0,2.694507360458374,0.03986398,0.08586563,0.048476998,0.091826506,2698.0,2.781949043273926
