model,test#,train/test,iter,loss,acc,forwardnfe,backwardnfe,time/iter,time_elapsed
node,0,train,16,0.101322542,0.969516667,44.17270789,51.7206823,321.3477507,71.8466739
node,0,test,16,0.130632764,0.9636,44.07643312,0,13.85044742,72.0775528
node,0,train,17,0.097293396,0.970916667,44.20469083,52.18763326,323.1632273,77.46361189
node,0,test,17,0.125365527,0.9641,44,0,13.57734084,77.68993376
node,0,train,18,0.094222768,0.971416667,44.33901919,54.9445629,337.8973491,83.32156367
node,0,test,18,0.114867053,0.9666,44,0,13.78056741,83.55127572
node,0,train,19,0.089383186,0.972833333,44.02558635,54.57356077,334.1277928,89.12007913
node,0,test,19,0.113442395,0.9669,44,0,13.6649251,89.34786278
node,0,train,20,0.087429986,0.972766667,44.1663113,55.12366738,335.2741635,94.93577319
node,0,test,20,0.119244995,0.965,44,0,13.55546904,95.16172869
node,0,train,21,0.08599592,0.973583333,45.47121535,56.17270789,345.6947973,100.9233175
node,0,test,21,0.111565039,0.9672,44,0,13.65170312,101.1508756
node,0,train,22,0.081856278,0.974533333,44.51812367,57.34968017,347.9881644,106.9506864
node,0,test,22,0.112363904,0.9656,44,0,13.58023834,107.177071
node,0,train,23,0.079417174,0.97485,45.68230277,55.54584222,343.6208606,112.9040904
node,0,test,23,0.110451245,0.9666,44.11464968,0,13.630162,113.1312891
node,0,train,24,0.078179137,0.9758,45.54797441,56.69722814,347.8970592,118.929581
node,0,test,24,0.11105,0.9681,45.91082803,0,13.9980495,119.1629141
node,0,train,25,0.075092156,0.97645,49.2196162,57.70149254,357.4966488,125.1211959
node,0,test,25,0.110639087,0.9676,53.24840764,0,16.15157628,125.3904246
node,0,train,26,0.072521303,0.9776,51.24733475,58.58422175,365.6558254,131.4846986
node,0,test,26,0.108976794,0.9693,50.61146497,0,15.59394479,131.7446288
node,0,train,27,0.073010335,0.977483333,47.88272921,60.23454158,368.0972681,137.8795914
node,0,test,27,0.11502572,0.9668,49.61783439,0,15.18308258,138.1326741
node,0,train,28,0.071600621,0.976816667,49.7249467,62.09594883,376.4942722,144.4075891
node,0,test,28,0.10905332,0.969,44,0,13.62612915,144.6347257
node,0,train,29,0.071866469,0.977383333,46.14925373,64.78891258,383.3396568,151.023728
node,0,test,29,0.105350391,0.97,51.14649682,0,15.54393721,151.28283
node,0,train,30,0.069367672,0.977916667,48.70149254,63.1130064,380.7526553,157.6287134
node,0,test,30,0.103520276,0.9705,49.46496815,0,15.08644295,157.8801866
node,0,train,31,0.066202579,0.978583333,51.43923241,63.65031983,389.1785727,164.3665007
node,0,test,31,0.107509778,0.9691,53.97452229,0,16.45561957,164.6407964
node,0,train,32,0.065670806,0.9794,51.31130064,64.85287846,393.2483532,171.1949451
node,0,test,32,0.099978784,0.972,44.07643312,0,13.79537225,171.4249122
node,0,train,33,0.065973306,0.979,54.36886994,66.73987207,406.7077231,178.2033831
node,0,test,33,0.11795824,0.9688,55.84713376,0,16.91279984,178.485298
node,0,train,34,0.064355893,0.979083333,54.90618337,65.26865672,402.7623727,185.1980145
node,0,test,34,0.097861774,0.9723,56,0,17.02005363,185.4817197
node,0,train,35,0.062879118,0.980133333,55.53944563,64.74413646,400.9888923,192.1648788
node,0,test,35,0.097546277,0.9711,50,0,15.44470716,192.4223307
node,0,train,36,0.060814002,0.9808,54.99573561,65.12793177,400.1540353,199.0915702
node,0,test,36,0.09877569,0.9724,56,0,16.90583944,199.3733686
node,0,train,37,0.059614787,0.9812,55.62899787,65.2238806,404.0105317,206.106885
node,0,test,37,0.092171613,0.9724,55.27388535,0,16.72736883,206.3857156
node,0,train,38,0.057101192,0.981766667,55.23240938,66.47761194,410.9551718,213.2349789
node,0,test,38,0.103777405,0.9722,56,0,16.94629669,213.5174557
node,0,train,39,0.064562115,0.97965,54.69509595,72.1130064,430.1871526,220.6872503
node,0,test,39,0.103703101,0.9722,56,0,17.02722025,220.9710726
node,0,train,40,0.061440931,0.98015,48.554371,70.48827292,414.4499333,227.8785809
node,0,test,40,0.114863599,0.969,55.77070064,0,16.93630052,228.1608853
node,1,train,1,0.401431756,0.88005,24.59275053,29.79957356,190.4882627,3.174805697
node,1,test,1,0.271873755,0.9191,38,0,12.08061218,3.376179465
node,1,train,2,0.276922965,0.91905,41.06396588,31.67377399,226.9336512,7.158416069
node,1,test,2,0.247578979,0.9296,44,0,13.48379803,7.383181214
node,1,train,3,0.251100641,0.926733333,44.2238806,35.04477612,245.4130578,11.47340779
node,1,test,3,0.230003589,0.9333,44,0,13.51160884,11.69863554
node,1,train,4,0.234151258,0.931333333,44.19189765,40.0021322,269.4520576,16.18951223
node,1,test,4,0.217285107,0.9367,44,0,13.62671566,16.4166555
node,1,train,5,0.215490035,0.93735,51.42643923,42.77185501,293.2166896,21.30361044
node,1,test,5,0.200220239,0.9422,50,0,15.21182871,21.5571777
node,1,train,6,0.198533982,0.942283333,48.50319829,48.22814499,313.80867,26.78732738
node,1,test,6,0.193733459,0.9451,50,0,15.19782448,27.04065772
node,1,train,7,0.183575776,0.946866667,47.35181237,49.21321962,315.690634,32.30217427
node,1,test,7,0.200603345,0.9429,38,0,11.88773322,32.50033713
node,1,train,8,0.169930788,0.951233333,42.50319829,49.65458422,309.367162,37.65646194
node,1,test,8,0.170998376,0.9544,38,0,12.05003524,37.85733498
node,1,train,9,0.158466876,0.953416667,39.21535181,49.30277186,303.4990685,42.91565743
node,1,test,9,0.164626489,0.9556,44,0,13.70694923,43.14413909
node,1,train,10,0.147335416,0.957416667,41.39658849,51.60554371,320.2395222,48.48146993
node,1,test,10,0.152109253,0.9581,43.04458599,0,13.58685207,48.70795558
node,1,train,11,0.140513668,0.958333333,42.28571429,55.24520256,337.2409377,54.32864259
node,1,test,11,0.158401892,0.9573,44,0,13.65293336,54.5562243
node,1,train,12,0.139645074,0.958733333,42.89339019,61.00852878,362.8142791,60.60313327
node,1,test,12,0.162236255,0.9564,43.35031847,0,13.47787285,60.82780068
node,1,train,13,0.136819107,0.959116667,43.92324094,63.07462687,374.2456183,67.0652319
node,1,test,13,0.157319788,0.9572,43.69426752,0,13.64351988,67.2926652
node,1,train,14,0.127732611,0.9621,39.76545842,60.50319829,354.2279551,73.19647065
node,1,test,14,0.146560522,0.9598,44,0,13.662606,73.4242197
node,1,train,15,0.121838309,0.963733333,42.73987207,61.80170576,365.1955872,79.51081758
node,1,test,15,0.151583325,0.958,44,0,13.63046312,79.73802495
node,1,train,16,0.115359048,0.96555,42.18336887,60.73987207,360.9861362,85.75446798
node,1,test,16,0.143298584,0.961,44,0,13.67827487,85.98247019
node,1,train,17,0.112078723,0.965833333,42.14498934,62.65884861,368.4864607,92.12392017
node,1,test,17,0.14191759,0.9592,44,0,13.71503735,92.35253727
node,1,train,18,0.108184509,0.96715,42.02985075,65.57569296,382.0548906,98.72012623
node,1,test,18,0.133002429,0.9627,44,0,13.98919487,98.95331926
node,1,train,19,0.104700945,0.967633333,41.54371002,66.71428571,387.1489651,105.4058067
node,1,test,19,0.123755237,0.9651,38,0,12.19643402,105.6091147
node,1,train,20,0.104059451,0.9688,41.81236674,69.60554371,399.2805409,112.2638005
node,1,test,20,0.127005933,0.9627,44,0,13.60006666,112.4905021
node,1,train,21,0.098928212,0.9703,43.16204691,73.28358209,416.8917387,119.4387064
node,1,test,21,0.124774353,0.9629,44,0,13.60290051,119.6654565
node,1,train,22,0.095049148,0.970616667,43.02771855,76.58422175,435.5115743,126.9239935
node,1,test,22,0.137098743,0.9617,44,0,13.76321173,127.1534168
node,1,train,23,0.128423708,0.960816667,48.01066098,108.08742,584.0992916,136.8884126
node,1,test,23,0.170053162,0.953,56,0,16.98507071,137.1715334
node,1,train,24,0.340386799,0.91495,53.35820896,175.8528785,899.4838529,152.1629401
node,1,test,24,0.165229321,0.9552,56,0,17.00318575,152.4463704
node,1,train,25,0.121444292,0.964016667,48.88059701,70.1108742,414.97809,159.3626785
node,1,test,25,0.14748186,0.9589,44.15286624,0,13.81035328,159.5928851
node,1,train,26,0.41329275,0.927033333,47.81876333,88.92324094,496.622251,167.8699284
node,1,test,26,0.448969775,0.9118,56,0,17.09388804,168.1548684
node,1,train,27,4.413649815,0.77075,50.57569296,185.0063966,939.1472862,183.807333
node,1,test,27,8.76593125,0.7223,44,0,13.5852406,184.033793
node,1,train,28,1.616539682,0.767566667,55.28358209,172.1108742,885.3328309,198.7893462
node,1,test,28,0.259355103,0.9251,62,0,18.74972248,199.1018781
node,1,train,29,0.228056866,0.9321,56.86993603,152.7292111,799.8152022,212.4321414
node,1,test,29,0.182657166,0.9474,56.03821656,0,16.98853803,212.7153286
node,1,train,30,0.177340693,0.946833333,56.62686567,195.2921109,992.8194857,229.2623275
node,1,test,30,0.179086731,0.9499,56.34394904,0,17.24177003,229.5497333
node,1,train,31,0.155550517,0.952666667,55.7249467,222.4840085,1112.261737,248.0874351
node,2,train,1,0.375166842,0.889016667,23.55010661,32.97867804,203.6079173,3.393466536
node,2,test,1,0.277175854,0.9199,32,0,10.12526536,3.562253173
node,2,train,2,0.279040512,0.9177,31.56503198,34.59701493,224.2992685,7.300580362
node,2,test,2,0.243392969,0.9288,43.69426752,0,13.52017951,7.525955621
node,2,train,3,0.25404122,0.92595,37.6098081,34.17484009,233.0776088,11.41058716
node,2,test,3,0.246837036,0.9278,44,0,13.59318233,11.6371809
node,2,train,4,0.240198111,0.928666667,42.27292111,35.28144989,244.3672736,15.70997796
node,2,test,4,0.2473573,0.9286,38.26751592,0,11.97652054,15.90962336
node,2,train,5,0.223481395,0.934333333,41.8315565,37.93603412,254.0806298,20.14431082
node,2,test,5,0.213367163,0.9389,44,0,13.6379745,20.37165155
node,2,train,6,0.19916631,0.94105,43.59701493,48.13859275,305.4879842,25.46312704
node,2,test,6,0.197838892,0.9441,44,0,13.65224028,25.69070701
node,2,train,7,0.179623092,0.9472,41.15991471,51.10660981,315.7766044,30.95375007
node,2,test,7,0.176755591,0.9537,44,0,13.63314724,31.18101184
node,2,train,8,0.162610321,0.9515,40.28358209,52.32196162,319.8980801,36.51265494
node,2,test,8,0.174999915,0.95,44,0,13.64195514,36.7400641
node,2,train,9,0.153844922,0.9549,39.26652452,57.76545842,345.6014855,42.5000966
node,2,test,9,0.162673181,0.954,38,0,12.02584553,42.70057118
node,2,train,10,0.148185118,0.9559,37.53944563,54.07462687,324.7881458,48.11371478
node,2,test,10,0.151726489,0.9574,38,0,12.01326561,48.31397446
node,2,train,11,0.141654455,0.957883333,36.52238806,57.43923241,335.3083363,53.90245305
node,2,test,11,0.155490259,0.9571,32,0,10.15468383,54.07173895
node,2,train,12,0.15939934,0.9513,34.86567164,66.70149254,375.144011,60.32414362
node,2,test,12,0.158008313,0.9551,38,0,12.53288078,60.53306151
node,2,train,13,0.26118625,0.922183333,37.73134328,73.78891258,412.0497503,67.40056244
node,2,test,13,0.347025439,0.8966,38,0,11.97119999,67.60012246
node,2,train,14,0.225298674,0.9321,47.92110874,109.0660981,588.7771974,77.41308062
node,2,test,14,0.17864751,0.9452,62,0,18.60734797,77.72323762
node,2,train,15,0.186027503,0.943183333,46.90405117,163.3091684,829.9576244,91.55587444
node,2,test,15,0.19033667,0.9411,62,0,18.67143893,91.86710268
node,2,train,16,0.185952409,0.944216667,49.99360341,130.9936034,691.5244648,103.3925163
node,2,test,16,0.180972205,0.9427,46.36942675,0,14.38205457,103.6322553
node,2,train,17,0.217478534,0.93385,48.76545842,161.4157783,826.5422771,117.4079698
node,2,test,17,0.230090552,0.9286,55.96178344,0,16.95004416,117.6905181
node,2,train,18,0.459284269,0.872266667,50.56929638,263.1663113,1289.141067,139.1762081
anode,0,train,1,0.348530957,0.898733333,19.88486141,23.79957356,137.7958302,2.296598721
anode,0,test,1,0.154822363,0.9541,20,0,6.223382711,2.400362456
anode,0,train,2,0.12732224,0.963366667,21.86140725,25.00852878,145.863462,4.831424963
anode,0,test,2,0.092411548,0.971,26,0,7.662091017,4.959167461
anode,0,train,3,0.083473409,0.97495,26,28.6098081,165.1211507,7.711191722
anode,0,test,3,0.074343994,0.9771,26,0,7.650726318,7.838738151
anode,0,train,4,0.065168021,0.980316667,26,31.98720682,178.7936113,10.81864172
anode,0,test,4,0.061651477,0.9801,26,0,7.647910357,10.94614611
anode,0,train,5,0.054619687,0.982783333,26,34.25799574,187.6560047,14.07375238
anode,0,test,5,0.062073865,0.9808,26,0,7.831592321,14.20432056
anode,0,train,6,0.045301689,0.985766667,26,35.64605544,192.4362574,17.41159657
anode,0,test,6,0.060193378,0.9821,26,0,7.723751783,17.54035951
anode,0,train,7,0.039010505,0.987533333,26,37.04051173,197.8350101,20.83761963
anode,0,test,7,0.064915912,0.9802,26,0,7.712947369,20.96620855
anode,0,train,8,0.03387759,0.989,26,37.32835821,198.7466092,24.27865708
anode,0,test,8,0.065522064,0.9808,26,0,7.651785851,24.4062261
anode,0,train,9,0.027583601,0.991016667,26,37.40511727,198.8653576,27.72065857
anode,0,test,9,0.064208942,0.9812,26,0,7.687961578,27.8488288
anode,0,train,10,0.024890497,0.992133333,26,37.75692964,200.4459665,31.18959986
anode,0,test,10,0.0673987,0.9815,26,0,7.900757074,31.32133051
anode,0,train,11,0.020400135,0.9932,26,37.891258,200.5062702,34.66311464
anode,0,test,11,0.0804008,0.9808,26,0,7.606518507,34.78992804
anode,0,train,12,0.018309007,0.99375,26,39.07462687,204.7716546,38.20279343
anode,0,test,12,0.083114844,0.9784,26,0,7.838230848,38.33349065
anode,0,train,13,0.014472848,0.99535,26,39.93176972,209.6298144,41.82732739
anode,0,test,13,0.095356366,0.9781,26,0,8.016696215,41.96098904
anode,0,train,14,0.013600508,0.995166667,26,41.35820896,215.0632596,45.54538254
anode,0,test,14,0.085624719,0.9809,26,0,7.680015326,45.67342288
anode,0,train,15,0.011442389,0.995933333,26,41.56289979,214.1502545,49.24259854
anode,0,test,15,0.08471084,0.9814,26,0,7.786440849,49.37240763
anode,0,train,16,0.008734734,0.9971,26,41.78678038,215.6929204,52.96730099
anode,0,test,16,0.092618158,0.9819,26,0,7.767263412,53.09679624
anode,0,train,17,0.010177293,0.996316667,26,40.95522388,211.9952607,56.63006179
anode,0,test,17,0.102161987,0.9799,26,0,7.591548204,56.75662566
anode,0,train,18,0.00790973,0.997216667,26.15351812,42.03624733,216.4556262,60.36422467
anode,0,test,18,0.104228748,0.9799,26.07643312,0,7.757786274,60.49355876
anode,0,train,19,0.004897881,0.998383333,26.63965885,41.85074627,216.6972404,64.10518426
anode,0,test,19,0.105276099,0.981,30.5477707,0,9.06940937,64.2563779
anode,0,train,20,0.00789657,0.9973,26.44776119,41.79317697,217.3478572,67.87885216
anode,0,test,20,0.106439502,0.9793,29.93630573,0,8.85294342,68.02643802
anode,0,train,21,0.005194859,0.998233333,29.74200426,42.81663113,225.0584183,71.77742149
anode,0,test,21,0.10783822,0.9817,31.69426752,0,9.097164869,71.92907422
anode,0,train,22,0.005641029,0.9981,29.19829424,42.24733475,222.2933743,75.63397363
anode,0,test,22,0.116086572,0.9813,28.56050955,0,8.588041782,75.77714588
anode,0,train,23,0.005051763,0.99835,30.04904051,40.87206823,218.365201,79.41657564
anode,0,test,23,0.109602527,0.982,31.8089172,0,9.161622286,79.56930567
anode,0,train,24,0.005229201,0.998283333,30.56716418,41.78678038,222.5198932,83.2779798
anode,0,test,24,0.105641345,0.9818,31.96178344,0,9.279158115,83.4326697
anode,0,train,25,0.004629933,0.998483333,30.04264392,41.76759062,220.9067118,87.11445399
anode,0,test,25,0.122450684,0.9804,32,0,9.225863695,87.26825812
anode,0,train,26,0.004408142,0.998366667,31.84008529,40.71855011,221.2825096,90.95630463
anode,0,test,26,0.106839819,0.9808,31.92356688,0,9.190877438,91.10952717
anode,0,train,27,0.003727678,0.9989,31.98720682,40.04690832,218.4135315,94.7497583
anode,0,test,27,0.112513928,0.9822,31.96178344,0,9.121948242,94.90182438
anode,0,train,28,0.004238132,0.998383333,31.92963753,39.36886994,215.3569651,98.49111158
anode,0,test,28,0.124717334,0.9801,32,0,9.134432316,98.64338624
anode,0,train,29,0.002460581,0.999316667,31.91044776,38.3901919,211.5296419,102.1688854
anode,0,test,29,0.113027417,0.9834,32,0,9.406671762,102.3257012
anode,0,train,30,0.002514815,0.999016667,32.05117271,37.98081023,210.120667,105.8277175
anode,0,test,30,0.123223035,0.9823,32,0,9.138864756,105.9800752
anode,0,train,31,0.00423223,0.998466667,31.7761194,38.86353945,213.959048,109.5460645
anode,0,test,31,0.127402173,0.9817,32,0,9.635229826,109.7067054
anode,0,train,32,0.002863769,0.998983333,32,39.47761194,215.3432131,113.2957648
anode,0,test,32,0.124332556,0.9815,32,0,9.256846666,113.4500838
anode,0,train,33,0.002096273,0.999316667,32,38.56289979,211.7657745,116.9795242
anode,0,test,33,0.124762708,0.9809,32,0,9.236197948,117.1334948
anode,0,train,34,0.003078966,0.998916667,31.96162047,38.71002132,212.5832915,120.6765592
anode,0,test,34,0.128356189,0.9815,32,0,9.199980259,120.8299252
anode,0,train,35,0.00356385,0.998733333,32,39.40724947,215.3076727,124.418396
anode,0,test,35,0.12496228,0.9826,32,0,9.760510206,124.5811061
anode,0,train,36,0.003373854,0.998833333,32,38.58208955,215.3731899,128.1706701
anode,0,test,36,0.117121472,0.9814,32,0,9.257427454,128.324994
anode,0,train,37,0.002494204,0.999066667,32,39.87420043,218.5598691,131.9676635
anode,0,test,37,0.133009595,0.98,32,0,9.133210897,132.1199171
anode,0,train,38,0.002096677,0.999183333,32,38.71641791,212.7151279,135.6651783
anode,0,test,38,0.128816101,0.9804,32,0,9.077440262,135.8164981
anode,0,train,39,0.001048107,0.999716667,32,38.19829424,210.1944005,139.319748
anode,0,test,39,0.142869495,0.9811,32,0,9.557198048,139.479089
anode,0,train,40,0.004248679,0.998433333,32,40.73773987,221.2333827,143.1663179
anode,0,test,40,0.129218152,0.9811,32,0,9.102160931,143.3180563
anode,1,train,1,0.383930126,0.888633333,19.82729211,23.69722814,136.1948097,2.269915299
anode,1,test,1,0.228611523,0.9352,20,0,6.120825291,2.371969553
anode,1,train,2,0.202366551,0.941566667,20.34541578,28.891258,157.6863182,5.000080947
anode,1,test,2,0.149038721,0.9571,31.57961783,0,8.965655565,5.149546063
anode,1,train,3,0.112359708,0.967683333,26.19829424,30.67590618,174.6074979,8.059677609
anode,1,test,3,0.080129272,0.9745,26,0,7.992989302,8.192933834
anode,1,train,4,0.074870587,0.977266667,26,30.82302772,174.3185227,11.09824806
anode,1,test,4,0.075721484,0.9767,26,0,8.027088642,11.23207182
anode,1,train,5,0.060584709,0.981616667,26,31.62899787,176.9940386,14.18198301
anode,1,test,5,0.068919128,0.9782,26,0,7.741143227,14.31103383
anode,1,train,6,0.053317634,0.983383333,26,32.2750533,180.1116421,17.31290406
anode,1,test,6,0.067871234,0.9796,26,0,7.940375328,17.44528178
anode,1,train,7,0.04618272,0.9852,26,32.9978678,183.344914,20.50103565
anode,1,test,7,0.069246393,0.9787,26,0,7.72527957,20.62982469
anode,1,train,8,0.040756781,0.987383333,26.00639659,34.15565032,187.634027,23.75706445
anode,1,test,8,0.061539722,0.9812,26.42038217,0,7.753483057,23.88632435
anode,1,train,9,0.035054629,0.988683333,26.21748401,35.30063966,191.6850281,27.08108005
anode,1,test,9,0.07961687,0.9787,26,0,7.790433645,27.21095541
anode,1,train,10,0.031171555,0.989533333,27.7206823,36.36886994,198.2314408,30.51481802
anode,1,test,10,0.070610669,0.9791,26.53503185,0,7.910668612,30.64670064
anode,1,train,11,0.027166003,0.9909,28.04690832,37.48187633,203.1147423,34.03195202
anode,1,test,11,0.071512891,0.9793,30.70063694,0,8.882053614,34.18002582
anode,1,train,12,0.023385068,0.9923,29.39658849,37.7761194,207.1378205,37.6323325
anode,1,test,12,0.068185382,0.9821,31.15923567,0,8.965159416,37.78178765
anode,1,train,13,0.019484265,0.99415,30.73347548,39.17057569,213.1111755,41.33364597
anode,1,test,13,0.086415265,0.9785,31.12101911,0,9.068339825,41.48484381
anode,1,train,14,0.017818789,0.993866667,31.7761194,40.28358209,220.9274917,45.16697663
anode,1,test,14,0.078988812,0.9803,32,0,9.337744236,45.32264608
anode,1,train,15,0.017453013,0.993716667,31.98720682,40.99360341,221.8538334,49.02021567
anode,1,test,15,0.076766302,0.9808,32,0,9.243594646,49.17431662
anode,1,train,16,0.0123799,0.995933333,32,41.97867804,226.2048826,52.94440447
anode,1,test,16,0.09782182,0.9786,32,0,9.280274391,53.09911845
anode,1,train,17,0.011581876,0.9961,32,41.3901919,223.4047744,56.8225366
anode,1,test,17,0.089428094,0.979,32,0,9.144547939,56.97498543
anode,1,train,18,0.00974463,0.9966,32,42.2793177,228.1033747,60.77671392
anode,1,test,18,0.10065462,0.9789,32,0,9.183140278,60.92980476
anode,1,train,19,0.009451711,0.99675,32,42.6119403,227.7349577,64.72539268
anode,1,test,19,0.106014514,0.98,32,0,9.24499917,64.8795343
anode,1,train,20,0.008829974,0.996733333,32,42.52878465,227.9708848,68.67905565
anode,1,test,20,0.114854285,0.9773,32,0,9.159594059,68.83175681
anode,1,train,21,0.007084913,0.997633333,32,42.12579957,228.8110583,72.64528017
anode,1,test,21,0.107860571,0.9797,32,0,9.336307526,72.80092141
anode,1,train,22,0.006007342,0.99815,32,40.55863539,221.1824822,76.48730138
anode,1,test,22,0.119617419,0.9793,32,0,9.221745968,76.64104039
anode,1,train,23,0.008013182,0.997033333,32,40.28997868,218.5789642,80.2840283
anode,1,test,23,0.111324634,0.9802,32,0,9.164025068,80.43679547
anode,1,train,24,0.006078509,0.9978,32,40.19402985,218.4087155,84.07694623
anode,1,test,24,0.123380054,0.9778,32,0,9.427709341,84.23411549
anode,1,train,25,0.004873383,0.998183333,32,39.47761194,217.8673947,87.86524473
anode,1,test,25,0.122083179,0.9809,32,0,9.519299269,88.02394381
anode,1,train,26,0.004564012,0.998416667,32,38.81876333,213.8376729,91.58791773
anode,1,test,26,0.122865234,0.9795,32,0,9.175445795,91.74087865
anode,1,train,27,0.005361839,0.99825,32,39.29850746,215.5041087,95.33261931
anode,1,test,27,0.121871716,0.9801,32,0,9.209886551,95.48615062
anode,1,train,28,0.004555646,0.9984,32,39.13859275,215.7704146,99.08233389
anode,1,test,28,0.133597473,0.9775,32,0,9.200321913,99.23571051
anode,1,train,29,0.004517671,0.998366667,32,39.36886994,216.732188,102.8479199
anode,1,test,29,0.120695447,0.9798,32,0,9.466146231,103.0057263
anode,1,train,30,0.003030956,0.998983333,32,39.63113006,215.5733256,106.5986204
anode,1,test,30,0.144529822,0.9792,32,0,9.386902571,106.7551038
anode,1,train,31,0.004295353,0.998633333,32,41.49253731,223.8062048,110.4852174
anode,1,test,31,0.130287427,0.9799,32,0,9.356107712,110.6411887
anode,1,train,32,0.004373604,0.9985,32,39.25373134,214.8555722,114.2221248
anode,1,test,32,0.144719031,0.9768,32,0,9.183788061,114.3752196
anode,1,train,33,0.004203352,0.998533333,32,39.42004264,215.6197145,117.9688913
anode,1,test,33,0.153866223,0.9781,32,0,9.093851566,118.1204846
anode,1,train,34,0.002015874,0.999316667,32,38.31982942,212.4801216,121.6618294
anode,1,test,34,0.175206824,0.9755,32,0,9.165386915,121.8146157
anode,1,train,35,0.004994629,0.998333333,32,39.45202559,216.7990513,125.4279431
anode,1,test,35,0.12516145,0.98,32,0,9.351094484,125.5838323
anode,1,train,36,0.003337743,0.998766667,32,38.41577825,212.4956148,129.1254309
anode,1,test,36,0.132326416,0.9782,32,0,9.192594051,129.2786916
anode,1,train,37,0.002003215,0.999333333,32,38.50533049,212.0913532,132.8135543
anode,1,test,37,0.131048877,0.9801,32,0,9.244952917,132.9676738
anode,1,train,38,0.003372696,0.998866667,32,38.59488273,213.1420507,136.520051
anode,1,test,38,0.136385156,0.9794,32,0,9.434388161,136.6773237
anode,1,train,39,0.002000357,0.999333333,32,38.33901919,211.8504012,140.2081733
anode,1,test,39,0.144543909,0.9797,32,0,9.257678509,140.362507
anode,1,train,40,0.00235932,0.999283333,32,38.35181237,212.0351784,143.896432
anode,1,test,40,0.152965332,0.9789,32,0,9.154592037,144.0490464
anode,2,train,1,0.354400835,0.899066667,19.91044776,24.56716418,140.4904819,2.341509283
anode,2,test,1,0.207300195,0.9409,20,0,6.174966812,2.444453883
anode,2,train,2,0.14733611,0.9565,20,26.54371002,148.7521892,4.923666521
anode,2,test,2,0.099539117,0.9682,20,0,6.174072742,5.026612707
anode,2,train,3,0.09092632,0.972566667,20,26.60127932,148.8136914,7.506846583
anode,2,test,3,0.085852356,0.9733,20,0,6.381460667,7.613264902
anode,2,train,4,0.069636118,0.9788,20,26.44776119,148.1340156,10.08217622
anode,2,test,4,0.061735803,0.9804,20,0,6.174871922,10.18512954
anode,2,train,5,0.056525826,0.982616667,20,26.48614072,147.9995286,12.65179513
anode,2,test,5,0.05736571,0.9814,20,0,6.219403982,12.75548692
anode,2,train,6,0.048457987,0.984983333,20,26.67164179,149.1648645,15.2415755
anode,2,test,6,0.058365826,0.9819,20,0,6.203903198,15.34500471
anode,2,train,7,0.040431758,0.98735,20.00639659,26.72921109,149.7581859,17.84098397
anode,2,test,7,0.063885071,0.9806,20,0,6.208433628,17.94450831
anode,2,train,8,0.035747328,0.988466667,22.74413646,28.14285714,159.4756839,20.60244743
anode,2,test,8,0.060015436,0.9832,26,0,7.660618067,20.73016235
