1,1.7951088730169802,0.37046,43.94897959183673,20.0,141.5343337059021,2.358910091718038
2,1.6272989389847734,0.43014,48.969387755102034,20.0,160.70084810256958,5.037266536553701
2,1.655765,0.4202,20.0,,8.150212526321411,5.1731082399686175
3,1.560707092285156,0.45288,48.724489795918366,20.0,160.24739789962769,7.8439054449399315
4,1.4844327654157365,0.47012,48.969387755102034,20.03061224489796,161.80835628509521,10.54071721235911
4,1.475754,0.46559998,20.45,,8.282543182373047,10.678763731320698
5,1.4138775261080994,0.49392,53.71428571428571,24.224489795918366,170.7749719619751,13.525018866856893
6,1.3499030288384883,0.51868,57.99999999999999,25.999999999999996,184.36135983467102,16.597714674472808
6,1.417722,0.4913,26.0,,10.218364715576172,16.76802676518758
7,1.2870951282734773,0.54196,60.69387755102041,25.999999999999996,195.77238726615906,20.030904964605966
8,1.2226292357152821,0.56548,63.295918367346935,25.999999999999996,207.02685618400574,23.481357566515605
8,1.3491714,0.5143,26.0,,10.297094821929932,23.652981380621593
9,1.1654424083476163,0.58944,65.43877551020408,25.999999999999996,215.71193194389343,27.248186020056405
10,1.1219642794862084,0.60374,68.95918367346938,25.999999999999996,230.77816581726074,31.094495701789857
10,1.3692282,0.5158,26.0,,10.396239519119263,31.267772607008617
11,1.0859460636061065,0.61626,69.5408163265306,25.999999999999996,232.5153112411499,35.14303239186605
12,1.0525276028380102,0.62654,72.60204081632652,25.999999999999996,245.03705143928528,39.22698932886124
12,1.2846096,0.54219997,26.0,,10.415556192398071,39.400586410363516
13,1.0240194359604193,0.63946,72.93877551020408,25.999999999999996,245.87115931510925,43.498443941275276
14,1.00324957711356,0.64756,73.70408163265306,25.999999999999996,249.43999457359314,47.655780506134036
14,1.3129513,0.5412,26.0,,10.471709489822388,47.83031326134999
15,0.9807567207180723,0.65646,75.78571428571428,25.999999999999996,258.65158891677856,52.14117712577184
16,0.9592289827307876,0.6641,77.43877551020408,26.183673469387752,264.47620916366577,56.549118232727054
16,1.3537107,0.5363,26.0,,10.26003098487854,56.720125047365826
17,0.9449639612314652,0.6688,77.80612244897958,27.163265306122447,263.69620275497437,61.11506603161494
18,0.9242808283591756,0.6786,80.53061224489795,28.326530612244895,272.68955636024475,65.65989601612091
18,1.3312805,0.543,31.7,,12.340913772583008,65.86558299064636
19,0.9080084197375239,0.6817,82.67346938775509,29.918367346938773,277.6331961154938,70.49280706246694
20,0.8977638556032764,0.68544,86.68367346938774,30.959183673469386,291.00688576698303,75.34292534987132
20,1.391546,0.53529996,31.1,,12.047549724578857,75.54372236331304
21,0.8783046177455357,0.69278,86.92857142857142,31.54081632653061,290.24060320854187,80.38107033173243
22,0.8660704165088886,0.69796,86.46938775510203,31.8469387755102,288.2619614601135,85.18544162114462
22,1.4001305,0.5381,32.0,,12.6239914894104,85.39584671258926
23,0.8554720975914779,0.7019,89.74489795918366,31.755102040816325,301.74554800987244,90.42494388024012
24,0.848419967962771,0.70366,88.12244897959182,31.999999999999996,294.94180846214294,95.3406465212504
24,1.4365537,0.5322,32.0,,12.395015001296997,95.54723660151164
25,0.8362524850027901,0.70778,91.39795918367346,31.999999999999996,307.8463444709778,100.67801430622737
26,0.8292727567711654,0.7116,92.0408163265306,31.999999999999996,311.10190439224243,105.86305131117503
26,1.4365823,0.5392,32.0,,12.721331596374512,106.07507784366608
27,0.8196035112653459,0.71432,91.79591836734693,31.999999999999996,310.58336210250854,111.25147291819255
28,0.807746731505102,0.71764,94.30612244897958,31.999999999999996,319.67810678482056,116.57944796482722
28,1.4594334,0.5394,32.0,,12.333019971847534,116.7850046714147
29,0.8019243357132891,0.7198,94.45918367346938,31.999999999999996,319.1983335018158,122.10498117605844
30,0.7954543755978953,0.72064,95.46938775510203,31.999999999999996,324.5619885921478,127.5143523891767
30,1.4780023,0.5363,32.0,,12.29832410812378,127.71933079560598
31,0.7875687735421316,0.72432,95.07142857142857,31.999999999999996,322.56697368621826,133.09545249938964
32,0.7734699638522401,0.73066,95.31632653061224,31.999999999999996,322.6312041282654,138.47264497280122
32,1.5178641,0.52889997,32.0,,12.25096082687378,138.6768315553665
33,0.7670928799376195,0.73238,96.93877551020407,31.999999999999996,329.09797954559326,144.1618027329445
34,0.7641621803750797,0.73314,98.28571428571428,31.999999999999996,335.8168885707855,149.75875633160274
34,1.520379,0.53569996,32.0,,12.251479387283325,149.96295266548793
35,0.7554029347945233,0.73688,98.40816326530611,31.999999999999996,335.45510387420654,155.55387652715046
36,0.7518685010014747,0.73732,99.17346938775509,31.999999999999996,338.326452255249,161.1926575223605
36,1.5570693,0.5275,32.0,,12.233592987060547,161.3965565363566
37,0.7410191905741789,0.74168,99.8469387755102,31.999999999999996,342.3603341579437,167.10256557861965
38,0.7365021219058911,0.7427,103.91836734693877,31.999999999999996,358.7392566204071,173.08155745665232
38,1.5815417,0.53,32.0,,12.495211839675903,173.28981711069744
39,0.7294104439871651,0.74554,102.87755102040815,31.999999999999996,355.3579149246216,179.21245451370876
40,0.7257401602608816,0.74724,101.95918367346938,31.999999999999996,350.92045283317566,185.06113420327503
40,1.6024749,0.5298,32.0,,12.32202434539795,185.2665048599243
