1,1.8278439580177772,0.36714,27.999999999999996,13.999999999999998,64.86259174346924,1.0810462276140849
2,1.5107121370276626,0.4683,27.999999999999996,13.999999999999998,61.935776233673096,2.113313130537669
2,1.4068264,0.4973,14.0,,4.465736389160156,2.1877471963564554
3,1.395324084223533,0.50524,28.153061224489793,13.999999999999998,62.10292339324951,3.222801673412323
4,1.3634931603256535,0.52102,28.704081632653057,13.999999999999998,63.656819105148315,4.283753442764282
4,1.4131247,0.5076,14.0,,4.497594833374023,4.358716551462809
5,1.4478133843869578,0.50496,32.74489795918367,15.80612244897959,70.87175512313843,5.5399158000946045
6,1.2740669250488281,0.5534,38.98979591836734,20.0,80.26381587982178,6.877648905913035
6,1.3147823,0.5352,20.0,,5.7144935131073,6.972893989086151
7,1.2409548856774153,0.56706,39.265306122448976,19.877551020408163,81.31941962242126,8.328221046924591
8,1.2640532668755977,0.56558,38.19387755102041,19.23469387755102,79.73971128463745,9.657218746344249
8,1.3544955,0.5265,20.0,,5.713342905044556,9.752444688479105
9,5.100028524593431,0.37266,47.40816326530612,26.091836734693874,93.82867312431335,11.316259062290191
10,3.8100299445950254,0.37214,47.74489795918367,25.724489795918366,95.64982199668884,12.910425821940104
10,8.129912,0.23089999,31.85,,8.308507919311523,13.048904951413473
11,1.7442019715601083,0.5061,49.64285714285714,25.1734693877551,100.4362862110138,14.722846313317616
12,1.2841930778659119,0.55972,45.816326530612244,20.6734693877551,97.53771591186523,16.34847787221273
12,1.4061631,0.5117,19.85,,5.720734357833862,16.443827354907988
13,1.2154010072046395,0.57756,30.326530612244895,14.918367346938775,66.54368162155151,17.55289253393809
14,1.1965496296785314,0.58368,30.326530612244895,14.091836734693876,67.70294642448425,18.68127947251002
14,1.4364564,0.5063,14.0,,4.473191261291504,18.7558385292689
15,1.174245328319316,0.5943,28.520408163265305,13.999999999999998,63.220890283584595,19.809523487091063
16,1.168407206632653,0.59592,28.397959183673468,13.999999999999998,63.11398506164551,20.861426043510438
16,1.7732149,0.4583,14.0,,4.442220211029053,20.935466595490773
17,1.1662670836156728,0.5971,28.24489795918367,13.999999999999998,62.608017683029175,21.978936723868053
18,1.138530497648278,0.60324,28.122448979591834,13.999999999999998,62.23252892494202,23.016148364543916
18,1.3401445,0.5347,14.0,,4.459788799285889,23.090481281280518
19,1.151581978311344,0.5995,28.428571428571427,13.999999999999998,62.82478666305542,24.137564508120217
20,1.122773384561344,0.60846,28.061224489795915,13.999999999999998,61.76933765411377,25.167056341965992
20,1.3856395,0.5212,14.0,,4.445660352706909,25.241154221693673
21,1.111508272132095,0.6135,28.153061224489793,13.999999999999998,62.1473605632782,26.276946810881295
22,1.101609911237444,0.61318,28.122448979591834,13.999999999999998,62.02242159843445,27.310656368732452
22,1.3932139,0.5282,14.0,,4.447811603546143,27.384790023167927
23,1.8458018400231184,0.56616,34.48979591836734,15.867346938775508,75.75841617584229,28.64743356704712
24,73.27471799266581,0.24052,51.41836734693877,22.755102040816325,110.0235059261322,30.481161626180015
24,966.64966,0.1481,20.0,,5.851956844329834,30.5786981066068
25,621.3119021045918,0.1487,57.265306122448976,20.73469387755102,129.33166456222534,32.73422948122025
26,1814.101243622449,0.14052,62.28571428571428,25.785714285714285,136.0670235157013,35.002016401290895
26,1531.8574,0.138,26.0,,7.2453625202178955,35.12277621825536
27,1642.0776466836733,0.1404,62.897959183673464,25.999999999999996,137.3680157661438,37.412246700127916
28,1559.0440051020407,0.14156,64.03061224489795,25.999999999999996,140.30322074890137,39.750637753804526
28,1206.129,0.1398,26.0,,7.271100997924805,39.871828162670134
29,2332.1344068877547,0.14154,63.54081632653061,25.877551020408163,139.3400101661682,42.19416562716166
30,2276.4292091836733,0.1455,63.81632653061224,25.693877551020407,140.5111846923828,44.53602416117986
30,2030.2896,0.1493,26.0,,7.23357367515564,44.656587553024295
31,2182.575573979592,0.14004,62.49999999999999,24.622448979591834,138.28090977668762,46.96127253770828
32,4671.41262755102,0.1278,57.05102040816326,21.255102040816325,128.59624481201172,49.10454626878103
32,17417.121,0.1217,26.0,,7.244508266448975,49.22529228925705
33,2869.47193877551,0.13916,66.51020408163265,25.999999999999996,146.67595148086548,51.66989483038584
34,2304.707429846939,0.14592,65.65306122448979,25.999999999999996,144.44447588920593,54.07730612754822
34,1715.7607,0.145,26.0,,7.248217582702637,54.19811366001765
35,2055.4008290816323,0.14826,66.6938775510204,25.999999999999996,147.0748393535614,56.64936439593633
36,2483.158163265306,0.153,67.45918367346938,25.999999999999996,148.9579894542694,59.13200237353643
36,2581.8904,0.1503,26.0,,7.251425504684448,59.25286604166031
37,2806.5934311224487,0.15632,67.61224489795917,25.999999999999996,149.3818256855011,61.74256661732991
38,51774.4081632653,0.13618,71.31632653061224,25.724489795918366,159.29422616958618,64.39747509161631
38,3397.6292,0.16309999,26.0,,7.244065999984741,64.51821639140447
39,9448.79400510204,0.1517,68.3469387755102,25.999999999999996,151.4589478969574,67.04253567059835
40,4794.08769132653,0.14696,67.70408163265306,25.999999999999996,149.55768609046936,69.53516725301742
40,2986.1885,0.1513,26.0,,7.268587350845337,69.65631445248921
